iteration,node_count,no_intervention_pts,utility_type,calculation_method,metric,average_value,single_no
43,45,3,utility_1,add,spearman,-0.26766917293233083,-0.26757975567575065
32,45,2,utility_1,multiply,spearman,-0.25112781954887214,-0.2510626312399721
2,45,4,utility_1,add,kendall,-0.09523942834879916,-0.09523890754066522
60,45,4,utility_2,add,kendall,0.1473684210526316,0.14736382085161526
11,45,3,utility_1,add,kendall,0.09575009918562866,0.09574956428160694
51,45,2,utility_3,add,spearman,0.15488721804511277,0.15488132280712763
18,45,4,utility_1,multiply,kendall,0.042105263157894736,0.04210525434062847
9,45,4,utility_1,multiply,kendall,0.2796843508637424,0.2795732293215788
11,45,2,utility_3,add,spearman,-0.12030075187969923,-0.12029908020857116
11,45,2,utility_2,multiply,spearman,-0.15939849624060148,-0.15939169422226943
19,45,2,utility_3,add,spearman,0.29323308270676685,0.2930926808815664
59,45,2,utility_1,multiply,spearman,-0.1609022556390977,-0.1608951278128157
39,45,2,utility_2,add,kendall,0.0,0.0
44,45,4,utility_3,add,kendall,0.12631578947368421,0.12631365701011676
9,45,3,utility_1,multiply,spearman,-0.16992481203007515,-0.1699154580843313
23,45,4,utility_3,multiply,spearman,-0.40751879699248117,-0.40681075023447494
34,45,3,utility_3,multiply,kendall,0.1368421052631579,0.13683892627378003
59,45,4,utility_1,multiply,kendall,-0.021052631578947368,-0.021052631303285604
35,45,4,utility_1,add,kendall,-0.0736842105263158,-0.07368406598423834
17,45,2,utility_3,multiply,spearman,-0.4842105263157894,-0.4825733347109152
46,45,4,utility_1,add,spearman,-0.22556390977443608,-0.22552564170704015
19,45,3,utility_2,add,kendall,-0.31134673020680753,-0.31115797282461216
47,45,3,utility_3,add,kendall,-0.08421052631578947,-0.08421024466370529
48,45,3,utility_1,multiply,kendall,0.2269137186253004,0.22687429990618196
8,45,2,utility_1,add,spearman,0.1263157894736842,0.12631365701011668
32,45,2,utility_3,multiply,spearman,0.18045112781954886,0.1804385104119264
47,45,3,utility_1,multiply,kendall,0.10526315789473685,0.10526229950600086
16,45,4,utility_3,multiply,kendall,0.15789473684210525,0.15788824863728226
49,45,3,utility_3,add,kendall,0.1473684210526316,0.14736382085161526
27,45,3,utility_2,add,spearman,0.10676691729323308,0.10676599591225584
56,45,2,utility_3,add,kendall,-0.036939442566909376,-0.03693943798377224
47,45,4,utility_1,multiply,kendall,0.1368421052631579,0.13683892627378003
42,45,2,utility_2,multiply,spearman,0.32631578947368417,0.32607785769349706
28,45,2,utility_1,multiply,spearman,0.706766917293233,0.6969045338059207
33,45,4,utility_2,add,kendall,-0.09473684210526316,-0.0947363348784088
7,45,3,utility_1,add,kendall,0.0,0.0
46,45,3,utility_2,add,kendall,-0.21164317410844255,-0.21161528702927157
46,45,2,utility_1,multiply,kendall,-0.06349295223253276,-0.06349288353321988
58,45,3,utility_2,multiply,spearman,0.1263157894736842,0.12631365701011668
2,45,2,utility_1,multiply,kendall,0.021052631578947368,0.021052631303285604
39,45,4,utility_3,add,kendall,0.005277063223844196,0.005277063223571383
35,45,2,utility_2,add,kendall,-0.28117601131424264,-0.2810619272536827
20,45,2,utility_2,add,kendall,-0.015831189671532585,-0.015831189605243778
10,45,3,utility_1,multiply,spearman,-0.22556390977443608,-0.22552564170704015
3,45,2,utility_1,multiply,kendall,0.45263157894736844,0.4514508060461987
43,45,3,utility_2,add,kendall,0.25263157894736843,0.2525644326415041
4,45,3,utility_1,add,kendall,-0.1473684210526316,-0.14736382085161526
56,45,2,utility_2,add,kendall,-0.058357285367106965,-0.05835724029676137
60,45,4,utility_1,multiply,spearman,0.156390977443609,0.15638479139016084
26,45,3,utility_1,multiply,spearman,-0.2526315789473684,-0.252564432641504
22,45,2,utility_1,multiply,kendall,0.37894736842105264,0.3784512302651423
37,45,3,utility_2,add,kendall,-0.16358895993917008,-0.16358121907912862
32,45,2,utility_3,add,kendall,0.09473684210526316,0.0947363348784088
2,45,4,utility_3,multiply,spearman,-0.13082706766917293,-0.13082452720722293
49,45,4,utility_3,add,spearman,0.17744360902255638,0.17743200439457146
23,45,4,utility_1,multiply,spearman,0.07969924812030074,0.0796990341963339
49,45,3,utility_2,multiply,kendall,-0.06896770088839914,-0.06896759702837695
4,45,2,utility_3,multiply,spearman,-0.12781954887218044,-0.1278172867074352
2,45,4,utility_1,multiply,kendall,0.09473684210526316,0.0947363348784088
13,45,3,utility_3,multiply,spearman,0.1533834586466165,0.15337784320837183
49,45,3,utility_2,add,spearman,-0.07969924812030074,-0.0796990341963339
16,45,4,utility_3,add,spearman,0.0,0.0
30,45,4,utility_2,add,spearman,-0.19097744360902258,-0.19096071303651135
57,45,4,utility_2,multiply,spearman,-0.015037593984962403,-0.015037593933703679
46,45,4,utility_1,multiply,kendall,-0.3852256153406263,-0.3846878872780667
59,45,4,utility_2,multiply,kendall,0.08421052631578947,0.08421024466370529
13,45,3,utility_2,add,spearman,-0.09924812030075188,-0.0992474804301966
13,45,4,utility_2,add,kendall,-0.19047885669759831,-0.1904623423231578
39,45,3,utility_1,multiply,spearman,-0.3684210526315789,-0.3679889256801694
9,45,2,utility_1,add,spearman,0.193984962406015,0.19396687937059234
20,45,4,utility_1,add,kendall,0.16358895993917008,0.16358121907912862
43,45,3,utility_2,multiply,spearman,0.28872180451127816,0.28859175914697177
48,45,3,utility_3,add,kendall,-0.0736842105263158,-0.07368406598423834
52,45,4,utility_3,multiply,kendall,0.14248070704379331,0.14247681890885708
38,45,4,utility_3,add,kendall,-0.23157894736842105,-0.23153533800008738
37,45,4,utility_3,multiply,kendall,-0.28421052631578947,-0.2840902221944039
20,45,3,utility_1,multiply,kendall,-0.026385316119220983,-0.026385315266868055
22,45,4,utility_3,add,spearman,0.17293233082706763,0.17292212281278926
16,45,2,utility_1,add,spearman,0.08721804511278194,0.08721770950038027
36,45,2,utility_2,add,spearman,0.28872180451127816,0.28859175914697177
21,45,2,utility_3,multiply,kendall,-0.16842105263157894,-0.16841210378594335
30,45,3,utility_1,add,spearman,0.2827067669172932,0.28258957789767297
25,45,2,utility_1,multiply,spearman,-0.11127819548872178,-0.11127706266276433
58,45,3,utility_3,multiply,kendall,-0.2947368421052632,-0.29459284658637697
6,45,4,utility_2,multiply,spearman,-0.16992481203007515,-0.1699154580843313
33,45,4,utility_2,add,spearman,-0.11278195488721804,-0.11278074355867268
7,45,3,utility_1,add,spearman,0.004511278195488721,0.004511278195364153
29,45,2,utility_3,add,spearman,0.07218045112781954,0.07218032073553833
1,45,4,utility_1,add,kendall,0.0,0.0
42,45,2,utility_1,add,spearman,0.4030075187969925,0.40233695316276386
9,45,4,utility_3,add,kendall,0.08971007480535134,0.08970968848429886
15,45,3,utility_1,add,spearman,0.07518796992481201,0.07518781003107539
21,45,3,utility_2,multiply,kendall,0.07915594835766293,0.07915574162046678
21,45,4,utility_2,multiply,spearman,0.29172932330827067,0.29159244370947285
1,45,4,utility_2,multiply,kendall,-0.042105263157894736,-0.04210525434062847
3,45,3,utility_3,multiply,spearman,0.2827067669172932,0.28258957789767297
47,45,3,utility_2,multiply,spearman,0.13233082706766916,0.13232813756356948
44,45,2,utility_1,multiply,kendall,0.0736842105263158,0.07368406598423834
6,45,3,utility_1,multiply,spearman,-0.12932330827067667,-0.12932091017997702
44,45,4,utility_3,multiply,spearman,-0.09624060150375939,-0.09624005277506183
5,45,3,utility_3,add,kendall,-0.031578947368421054,-0.03157894527550118
24,45,4,utility_3,multiply,kendall,-0.19999999999999998,-0.19997895087522655
11,45,4,utility_2,multiply,spearman,-0.1518796992481203,-0.15187435290810075
5,45,2,utility_1,multiply,kendall,-0.036939442566909376,-0.03693943798377224
6,45,2,utility_3,multiply,kendall,0.031578947368421054,0.03157894527550118
32,45,2,utility_3,add,spearman,0.17593984962406017,0.17592872646552205
50,45,3,utility_2,add,spearman,-0.12481203007518797,-0.12481002130351124
28,45,3,utility_2,multiply,kendall,-0.24210526315789474,-0.2420508915531183
54,45,2,utility_3,multiply,spearman,0.07669172932330826,0.0766915528011655
49,45,2,utility_3,add,kendall,0.12631578947368421,0.12631365701011676
45,45,3,utility_1,add,kendall,0.17894736842105263,0.17893526584868608
47,45,2,utility_2,multiply,kendall,0.18469721283454688,0.18468304683578168
22,45,2,utility_2,multiply,spearman,0.29624060150375936,0.2960929397660021
8,45,4,utility_2,add,spearman,0.31729323308270674,0.3170860136067792
49,45,3,utility_2,add,kendall,-0.04774686984581479,-0.04774685331466251
18,45,4,utility_3,multiply,kendall,-0.0736842105263158,-0.07368406598423834
11,45,3,utility_3,multiply,spearman,-0.3218045112781954,-0.32158235525771184
20,45,2,utility_3,add,spearman,0.048120300751879695,0.04812028356428607
52,45,3,utility_1,multiply,spearman,0.04661654135338346,0.04661652668797066
48,45,4,utility_2,add,kendall,-0.03174647611626638,-0.03174647396724644
34,45,4,utility_1,add,spearman,-0.04060150375939849,-0.040601496407819404
22,45,4,utility_1,add,spearman,-0.22406015037593985,-0.22402313255244
10,45,4,utility_1,add,spearman,0.04360902255639097,0.04360901204851062
40,45,4,utility_3,multiply,kendall,0.17894736842105263,0.17893526584868608
49,45,2,utility_1,add,kendall,0.036939442566909376,0.03693943798377224
44,45,2,utility_1,add,kendall,0.3473684210526316,0.3470447549552732
17,45,2,utility_1,multiply,kendall,0.28571828504639746,0.28559479195578086
6,45,3,utility_2,add,kendall,0.14248070704379331,0.14247681890885708
17,45,3,utility_1,add,spearman,0.5578947368421052,0.5546597902059746
2,45,3,utility_3,add,spearman,-0.29323308270676685,-0.2930926808815664
17,45,3,utility_3,multiply,spearman,-0.3398496240601503,-0.33955898673159735
30,45,3,utility_1,multiply,spearman,0.20751879699248119,0.20749350853408807
6,45,4,utility_2,multiply,kendall,-0.1213724541484165,-0.12137070682964225
41,45,4,utility_3,multiply,kendall,0.1368421052631579,0.13683892627378003
15,45,4,utility_3,add,kendall,0.19999999999999998,0.19997895087522655
51,45,4,utility_2,multiply,spearman,-0.06917293233082707,-0.06917282691726474
30,45,2,utility_1,multiply,kendall,0.07407511093795491,0.07407496252380924
54,45,4,utility_3,add,kendall,-0.010526315789473684,-0.0105263157808583
44,45,3,utility_3,add,spearman,0.38195488721804516,0.3814391546226036
11,45,3,utility_2,multiply,spearman,-0.018045112781954885,-0.01804511265441101
49,45,2,utility_2,multiply,kendall,0.036939442566909376,0.03693943798377224
4,45,2,utility_1,add,spearman,0.5774436090225563,0.5736311039667039
12,45,2,utility_3,add,kendall,0.11640374575964342,0.11640232742730329
43,45,2,utility_1,multiply,spearman,0.3669172932330827,0.366493751804195
8,45,2,utility_3,multiply,spearman,0.10075187969924812,0.10075118993164409
58,45,4,utility_2,multiply,spearman,-0.33533834586466166,-0.3350662085472842
29,45,2,utility_2,add,spearman,0.15789473684210525,0.15788824863728226
58,45,4,utility_3,multiply,spearman,-0.28120300751879695,-0.2810888692710861
43,45,3,utility_3,multiply,kendall,-0.1368421052631579,-0.13683892627378003
1,45,3,utility_1,add,kendall,0.3386243386243386,0.33833882135985166
47,45,2,utility_2,multiply,spearman,0.24360902255639094,0.2435529551680633
22,45,2,utility_2,multiply,kendall,0.18947368421052632,0.1894575989307692
34,45,3,utility_3,add,spearman,0.24360902255639094,0.2435529551680633
6,45,3,utility_3,multiply,kendall,-0.08421052631578947,-0.08421024466370529
39,45,2,utility_3,multiply,spearman,0.3984962406015037,0.3978615793707508
48,45,3,utility_3,multiply,kendall,-0.25263157894736843,-0.2525644326415041
58,45,4,utility_3,add,kendall,0.010526315789473684,0.0105263157808583
52,45,3,utility_1,multiply,kendall,0.06349295223253276,0.06349288353321988
11,45,3,utility_3,add,spearman,-0.33533834586466166,-0.3350662085472842
8,45,4,utility_3,add,spearman,0.393984962406015,0.3933846770010563
41,45,4,utility_3,add,kendall,0.22105263157894736,0.22101801670355006
35,45,3,utility_1,multiply,kendall,0.09473684210526316,0.0947363348784088
28,45,4,utility_1,add,spearman,0.5233082706766917,0.520927762524549
56,45,3,utility_3,multiply,kendall,-0.1368421052631579,-0.13683892627378003
31,45,3,utility_1,multiply,spearman,-0.18646616541353384,-0.1864513111992337
27,45,3,utility_1,multiply,spearman,0.16691729323308271,0.16690873536868273
24,45,4,utility_2,add,spearman,0.13233082706766916,0.13232813756356948
51,45,3,utility_1,add,spearman,-0.193984962406015,-0.19396687937059234
35,45,3,utility_3,add,spearman,0.2541353383458646,0.25406618759397787
28,45,4,utility_2,multiply,kendall,-0.20580546572992364,-0.20578119831819913
19,45,3,utility_1,add,kendall,0.06315789473684211,0.06315782783021072
59,45,3,utility_1,add,kendall,-0.1473684210526316,-0.14736382085161526
14,45,3,utility_2,add,spearman,0.4616541353383458,0.46035465513284984
51,45,2,utility_2,add,kendall,0.08421052631578947,0.08421024466370529
18,45,3,utility_3,add,kendall,0.1368421052631579,0.13683892627378003
31,45,4,utility_1,multiply,spearman,-0.0015037593984962405,-0.0015037593984957279
3,45,4,utility_1,add,kendall,0.06315789473684211,0.06315782783021072
29,45,3,utility_3,add,kendall,0.08421052631578947,0.08421024466370529
24,45,4,utility_3,add,kendall,-0.031578947368421054,-0.03157894527550118
8,45,4,utility_1,add,kendall,0.052631578947368425,0.05263155204815639
23,45,4,utility_1,add,kendall,0.29178642683553485,0.2916494147771182
16,45,3,utility_2,multiply,kendall,-0.031578947368421054,-0.03157894527550118
59,45,2,utility_3,add,kendall,0.052631578947368425,0.05263155204815639
43,45,4,utility_1,add,spearman,0.04210526315789473,0.042105254340628465
42,45,3,utility_3,add,spearman,-0.20300751879699244,-0.20298484798123392
53,45,2,utility_2,multiply,kendall,-0.06860182190997455,-0.06860172077410476
7,45,2,utility_3,add,spearman,-0.06165413533834586,-0.06165407602270888
48,45,2,utility_3,multiply,spearman,0.10827067669172932,0.10826968867793796
15,45,2,utility_1,multiply,spearman,0.5203007518796992,0.5179852923303644
49,45,4,utility_1,add,spearman,-0.1819548872180451,-0.1819417376615781
16,45,2,utility_2,add,spearman,0.33082706766917286,0.33057248702539366
42,45,3,utility_2,add,spearman,-0.05413533834586466,-0.05413530737961733
49,45,3,utility_1,add,kendall,0.302396842356827,0.3022333924983357
47,45,3,utility_3,add,spearman,-0.13533834586466165,-0.13533533733540531
1,45,3,utility_1,add,spearman,0.47518796992481205,0.4736931847247705
21,45,3,utility_3,add,kendall,-0.09473684210526316,-0.0947363348784088
9,45,3,utility_3,multiply,kendall,-0.23157894736842105,-0.23153533800008738
34,45,4,utility_2,add,kendall,-0.17414308638685846,-0.17413251747906158
5,45,4,utility_1,add,spearman,0.03308270676691729,0.03308270412599604
44,45,4,utility_2,add,spearman,-0.1819548872180451,-0.1819417376615781
30,45,3,utility_3,add,kendall,-0.15789473684210525,-0.15788824863728226
34,45,2,utility_1,multiply,kendall,0.17894736842105263,0.17893526584868608
5,45,3,utility_1,add,kendall,-0.18947368421052632,-0.1894575989307692
20,45,4,utility_1,multiply,kendall,0.17894736842105263,0.17893526584868608
48,45,3,utility_1,add,kendall,0.0,0.0
48,45,3,utility_2,add,kendall,-0.026385316119220983,-0.026385315266868055
36,45,4,utility_2,multiply,spearman,0.07969924812030074,0.0796990341963339
60,45,2,utility_1,multiply,kendall,0.4421052631578947,0.44105208398603846
49,45,4,utility_1,multiply,kendall,0.3007926037591192,0.30063339107243764
30,45,4,utility_3,add,spearman,0.5413533834586466,0.5385523215967191
50,45,3,utility_1,add,spearman,0.6015037593984961,0.5968752801413351
33,45,4,utility_3,multiply,spearman,0.13834586466165413,0.13834250758691854
50,45,4,utility_1,multiply,spearman,0.40451127819548865,0.4038283964463022
52,45,3,utility_1,add,kendall,-0.06933949711814645,-0.06933939043012735
28,45,3,utility_3,add,kendall,0.18947368421052632,0.1894575989307692
51,45,2,utility_2,multiply,spearman,-0.07218045112781954,-0.07218032073553833
32,45,3,utility_3,add,kendall,0.0736842105263158,0.07368406598423834
56,45,2,utility_1,multiply,spearman,0.007518796992481202,0.0075187969908792765
55,45,4,utility_1,add,spearman,0.06165413533834586,0.06165407602270888
11,45,4,utility_3,add,kendall,-0.021052631578947368,-0.021052631303285604
8,45,2,utility_1,multiply,kendall,0.19525133928223526,0.1952326613424539
43,45,2,utility_2,add,spearman,0.5097744360902255,0.5076758695991164
24,45,4,utility_3,add,spearman,-0.05864661654135337,-0.058646570343118334
10,45,2,utility_2,multiply,kendall,0.021052631578947368,0.021052631303285604
13,45,2,utility_1,multiply,kendall,0.06417479348158525,0.06417472101553842
57,45,2,utility_3,add,kendall,0.1213724541484165,0.12137070682964225
36,45,2,utility_3,add,spearman,-0.20300751879699244,-0.20298484798123392
17,45,2,utility_2,add,kendall,-0.042105263157894736,-0.04210525434062847
5,45,2,utility_3,add,spearman,0.21052631578947367,0.21049915247334955
25,45,3,utility_1,add,kendall,-0.0901859936612243,-0.09018559699490111
26,45,2,utility_1,multiply,spearman,-0.3157894736842105,-0.3155870523043374
39,45,3,utility_2,add,kendall,-0.28421052631578947,-0.2840902221944039
7,45,4,utility_2,multiply,kendall,0.0736842105263158,0.07368406598423834
10,45,2,utility_1,add,spearman,0.16992481203007515,0.1699154580843313
9,45,3,utility_3,multiply,spearman,-0.30075187969924805,-0.30059277342992524
34,45,4,utility_3,multiply,kendall,-0.031578947368421054,-0.03157894527550118
3,45,4,utility_3,add,kendall,0.042105263157894736,0.04210525434062847
41,45,3,utility_2,multiply,kendall,0.19999999999999998,0.19997895087522655
36,45,2,utility_3,multiply,kendall,-0.06315789473684211,-0.06315782783021072
23,45,3,utility_3,add,kendall,-0.06315789473684211,-0.06315782783021072
35,45,3,utility_1,multiply,spearman,0.12781954887218044,0.1278172867074352
7,45,2,utility_2,add,kendall,0.0736842105263158,0.07368406598423834
5,45,3,utility_2,add,kendall,0.0,0.0
12,45,3,utility_2,multiply,kendall,0.1473684210526316,0.14736382085161526
18,45,3,utility_2,add,kendall,0.0736842105263158,0.07368406598423834
20,45,4,utility_3,multiply,kendall,-0.04749356901459776,-0.04749355291718325
18,45,2,utility_1,multiply,kendall,0.24210526315789474,0.2420508915531183
13,45,2,utility_1,add,spearman,-0.010526315789473682,-0.010526315780858298
26,45,3,utility_2,multiply,spearman,0.060150375939849614,0.06015032351026499
5,45,4,utility_3,add,kendall,0.0,0.0
30,45,4,utility_1,add,spearman,0.3233082706766917,0.32308095097251405
32,45,4,utility_1,add,kendall,-0.10526315789473685,-0.10526229950600086
42,45,3,utility_2,multiply,spearman,0.08421052631578946,0.08421024466370527
50,45,4,utility_1,add,kendall,0.33718139436160827,0.3369018150203549
36,45,4,utility_1,multiply,kendall,0.39999999999999997,0.39935354283669466
3,45,3,utility_3,multiply,kendall,0.18947368421052632,0.1894575989307692
8,45,3,utility_2,add,kendall,-0.021052631578947368,-0.021052631303285604
7,45,3,utility_3,add,spearman,-0.06165413533834586,-0.06165407602270888
21,45,3,utility_1,multiply,kendall,0.10026420125303973,0.10026352799626462
1,45,4,utility_2,add,kendall,0.11578947368421053,0.11578809231631905
25,45,4,utility_3,multiply,kendall,0.026385316119220983,0.026385315266868055
41,45,4,utility_1,multiply,spearman,0.19999999999999998,0.19997895087522655
56,45,3,utility_2,multiply,spearman,0.3684210526315789,0.3679889256801694
