iteration,node_count,no_intervention_pts,utility_type,calculation_method,metric,average_value,single_no
16,40,3,utility_2,multiply,spearman,0.009022556390977442,0.00902255638699137
8,40,4,utility_3,multiply,kendall,0.2105263157894737,0.21049915247334955
2,40,4,utility_3,multiply,kendall,0.11081832770072811,0.11081721805174248
48,40,4,utility_1,multiply,spearman,0.30977443609022554,0.30959033540188113
35,40,3,utility_1,multiply,kendall,0.010526315789473684,0.0105263157808583
14,40,4,utility_2,multiply,spearman,-0.04962406015037594,-0.04962404010502834
36,40,4,utility_2,multiply,kendall,-0.015831189671532585,-0.015831189605243778
16,40,3,utility_3,add,spearman,0.12781954887218044,0.1278172867074352
37,40,2,utility_2,add,kendall,-0.19525133928223526,-0.1952326613424539
37,40,2,utility_1,add,kendall,0.22691371862530044,0.22687429990618196
9,40,4,utility_2,multiply,spearman,0.37293233082706767,0.3724736215584393
1,40,4,utility_1,multiply,spearman,0.04962406015037594,0.04962404010502834
52,40,2,utility_1,add,spearman,0.10225563909774435,0.10225489637108244
50,40,4,utility_1,multiply,kendall,0.11578947368421053,0.11578809231631905
47,40,3,utility_2,multiply,spearman,0.47218045112781953,0.4707309227939958
34,40,3,utility_3,add,spearman,0.019548872180451125,0.019548871990140975
15,40,4,utility_2,multiply,spearman,-0.13834586466165413,-0.13834250758691854
31,40,2,utility_1,add,spearman,0.1518796992481203,0.15187435290810075
51,40,3,utility_1,multiply,spearman,0.004511278195488721,0.004511278195364153
8,40,2,utility_3,multiply,kendall,0.2796843508637424,0.2795732293215788
18,40,3,utility_3,multiply,kendall,0.09473684210526316,0.0947363348784088
54,40,2,utility_2,multiply,spearman,0.6195488721804511,0.614225545958046
20,40,4,utility_3,add,kendall,0.0,0.0
2,40,3,utility_2,multiply,kendall,0.021052631578947368,0.021052631303285604
57,40,4,utility_1,multiply,kendall,0.18947368421052632,0.1894575989307692
19,40,4,utility_3,add,spearman,0.19849624060150375,0.1984759668908309
23,40,4,utility_1,multiply,spearman,0.1819548872180451,0.1819417376615781
37,40,3,utility_1,multiply,kendall,0.4210526315789474,0.4202221870011512
8,40,3,utility_2,multiply,kendall,0.12631578947368421,0.12631365701011676
42,40,2,utility_3,multiply,spearman,-0.28421052631578947,-0.2840902221944039
9,40,2,utility_1,add,spearman,0.045112781954887216,0.045112769506528975
58,40,4,utility_1,multiply,spearman,-0.04360902255639097,-0.04360901204851062
7,40,3,utility_2,add,spearman,0.20150375939849624,0.2014819114128488
17,40,3,utility_1,multiply,kendall,0.11578947368421053,0.11578809231631905
24,40,4,utility_1,add,kendall,-0.18947368421052632,-0.1894575989307692
15,40,3,utility_2,add,spearman,0.07218045112781954,0.07218032073553833
53,40,4,utility_3,multiply,kendall,0.15789473684210525,0.15788824863728226
1,40,4,utility_2,add,kendall,0.19999999999999998,0.19997895087522655
56,40,3,utility_1,multiply,spearman,0.08872180451127819,0.08872143898407647
3,40,2,utility_3,multiply,spearman,-0.10225563909774435,-0.10225489637108244
6,40,4,utility_2,add,kendall,0.16842105263157894,0.16841210378594335
48,40,4,utility_3,multiply,kendall,-0.06315789473684211,-0.06315782783021072
17,40,4,utility_2,add,kendall,-0.2631578947368421,-0.26307569599977987
18,40,4,utility_3,add,spearman,0.5834586466165413,0.5794534171753118
54,40,3,utility_3,multiply,spearman,0.22255639097744356,0.22252059067162733
10,40,3,utility_2,add,kendall,0.052631578947368425,0.05263155204815639
42,40,4,utility_2,add,spearman,-0.20751879699248119,-0.20749350853408807
34,40,2,utility_1,add,spearman,0.312781954887218,0.3125888658164195
38,40,3,utility_3,multiply,kendall,0.22105263157894736,0.22101801670355006
19,40,3,utility_3,add,spearman,0.7112781954887217,0.7011207209413195
37,40,3,utility_2,add,spearman,-0.11278195488721804,-0.11278074355867268
46,40,2,utility_1,multiply,spearman,0.7203007518796991,0.7095333342023229
46,40,3,utility_3,multiply,kendall,-0.19525133928223526,-0.1952326613424539
43,40,3,utility_2,multiply,spearman,-0.025563909774436087,-0.025563909046739216
26,40,4,utility_1,multiply,spearman,0.08872180451127819,0.08872143898407647
51,40,2,utility_1,multiply,kendall,0.15303483349148167,0.15302928138135843
35,40,4,utility_1,add,spearman,0.0706766917293233,0.07067657435688342
26,40,3,utility_2,add,spearman,0.27669172932330827,0.2765863671820262
38,40,4,utility_2,multiply,spearman,-0.015037593984962403,-0.015037593933703679
15,40,4,utility_2,multiply,kendall,-0.10526315789473685,-0.10526229950600086
10,40,2,utility_3,multiply,kendall,-0.015831189671532585,-0.015831189605243778
24,40,2,utility_1,add,spearman,0.1969924812030075,0.19697295997470446
2,40,3,utility_3,add,spearman,-0.23308270676691725,-0.23303767365457995
31,40,2,utility_2,multiply,spearman,-0.018045112781954885,-0.01804511265441101
12,40,4,utility_3,multiply,spearman,-0.2706766917293233,-0.2705821889290165
57,40,4,utility_2,add,kendall,-0.24210526315789474,-0.2420508915531183
27,40,4,utility_3,multiply,spearman,0.35037593984962395,0.3500382615369783
23,40,2,utility_1,multiply,kendall,0.14400460822119582,0.14400050826340358
42,40,3,utility_1,multiply,kendall,-0.010526315789473684,-0.0105263157808583
57,40,2,utility_3,multiply,spearman,0.07218045112781954,0.07218032073553833
4,40,3,utility_3,add,kendall,0.2947368421052632,0.29459284658637697
13,40,2,utility_2,add,kendall,-0.042105263157894736,-0.04210525434062847
24,40,4,utility_2,multiply,spearman,0.2300751879699248,0.23003296630237585
58,40,3,utility_1,multiply,kendall,-0.28421052631578947,-0.2840902221944039
46,40,4,utility_1,add,kendall,0.42328042328042326,0.4224283343208653
4,40,4,utility_1,multiply,kendall,0.25263157894736843,0.2525644326415041
31,40,4,utility_2,multiply,spearman,0.024060150375939848,0.024060149838516388
21,40,3,utility_3,multiply,spearman,0.3157894736842105,0.3155870523043374
46,40,3,utility_2,multiply,spearman,-0.30075187969924805,-0.30059277342992524
18,40,2,utility_3,multiply,kendall,0.2736842105263158,0.2735843952206583
46,40,4,utility_2,multiply,kendall,0.18947368421052632,0.1894575989307692
38,40,2,utility_2,add,spearman,0.12781954887218044,0.1278172867074352
53,40,4,utility_2,add,kendall,0.0,0.0
50,40,2,utility_3,add,kendall,0.11081832770072811,0.11081721805174248
52,40,2,utility_2,add,kendall,0.17894736842105263,0.17893526584868608
21,40,2,utility_1,add,spearman,0.09022556390977443,0.09022516637342368
25,40,4,utility_1,multiply,spearman,0.05263157894736842,0.05263155204815638
58,40,2,utility_3,add,spearman,0.10977443609022557,0.10977337764791938
4,40,2,utility_3,add,kendall,0.11578947368421053,0.11578809231631905
30,40,2,utility_1,multiply,spearman,0.5172932330827067,0.5150414365871074
51,40,4,utility_1,multiply,spearman,0.13984962406015036,0.1398460810229868
17,40,3,utility_2,add,spearman,-0.013533834586466165,-0.01353383455619797
11,40,2,utility_2,multiply,kendall,0.2902384773114308,0.29010502017476236
57,40,4,utility_2,multiply,kendall,-0.0736842105263158,-0.07368406598423834
58,40,3,utility_3,add,spearman,-0.49624060150375937,-0.494397354378927
22,40,4,utility_3,multiply,kendall,0.10526315789473685,0.10526229950600086
29,40,3,utility_1,add,spearman,0.41353383458646614,0.41277327552524495
43,40,4,utility_2,multiply,kendall,0.19999999999999998,0.19997895087522655
47,40,4,utility_3,add,spearman,-0.07218045112781954,-0.07218032073553833
10,40,4,utility_1,multiply,kendall,0.12267757182441295,0.12267572871541722
49,40,2,utility_1,multiply,spearman,0.6015037593984961,0.5968752801413351
1,40,4,utility_3,add,spearman,0.051127819548872175,0.05112779627779279
35,40,2,utility_1,add,kendall,0.3263157894736842,0.3260778576934972
31,40,3,utility_3,multiply,kendall,0.021052631578947368,0.021052631303285604
30,40,2,utility_1,add,kendall,0.45263157894736844,0.4514508060461987
35,40,4,utility_3,add,spearman,0.23157894736842105,0.23153533800008738
33,40,2,utility_1,add,kendall,0.46965862692213345,0.46824621706098773
57,40,2,utility_2,multiply,kendall,-0.11578947368421053,-0.11578809231631905
9,40,3,utility_2,add,spearman,0.10075187969924812,0.10075118993164409
44,40,3,utility_1,multiply,kendall,-0.32190085665449597,-0.3216783726072038
26,40,3,utility_2,add,kendall,0.22222533281386467,0.22218979621723203
4,40,4,utility_3,multiply,spearman,0.2526315789473684,0.252564432641504
55,40,4,utility_1,add,spearman,-0.10075187969924812,-0.10075118993164409
27,40,2,utility_3,multiply,kendall,0.3157894736842105,0.3155870523043374
35,40,4,utility_2,multiply,spearman,-0.015037593984962403,-0.015037593933703679
4,40,4,utility_1,add,spearman,0.32481203007518794,0.324579452202816
43,40,4,utility_2,add,kendall,0.14248070704379331,0.14247681890885708
44,40,4,utility_3,add,kendall,0.021052631578947368,0.021052631303285604
15,40,4,utility_1,multiply,kendall,0.06315789473684211,0.06315782783021072
3,40,3,utility_3,multiply,spearman,0.18646616541353384,0.1864513111992337
27,40,2,utility_1,add,spearman,0.2556390977443609,0.2555678952892157
49,40,4,utility_1,multiply,spearman,-0.009022556390977442,-0.00902255638699137
14,40,3,utility_1,multiply,spearman,-0.2646616541353383,-0.26457710268233425
10,40,3,utility_1,add,spearman,0.45714285714285713,0.4559038405945513
34,40,3,utility_1,multiply,kendall,0.1424807070437933,0.14247681890885705
58,40,3,utility_1,multiply,spearman,-0.3759398496240601,-0.37546271492155336
11,40,2,utility_1,add,kendall,0.14323657816782684,0.14323258608765332
59,40,2,utility_2,multiply,kendall,0.1473684210526316,0.14736382085161526
10,40,3,utility_3,add,kendall,-0.07915594835766293,-0.07915574162046678
47,40,4,utility_2,add,kendall,0.19525133928223526,0.1952326613424539
24,40,2,utility_3,add,kendall,0.0,0.0
40,40,4,utility_3,add,spearman,-0.015037593984962403,-0.015037593933703679
45,40,3,utility_3,add,kendall,-0.15789473684210525,-0.15788824863728226
54,40,4,utility_1,add,spearman,0.10075187969924812,0.10075118993164409
12,40,2,utility_2,add,kendall,-0.1473684210526316,-0.14736382085161526
15,40,2,utility_1,multiply,kendall,-0.16358895993917008,-0.16358121907912862
59,40,3,utility_3,multiply,spearman,0.09172932330827067,0.09172889156054181
17,40,3,utility_1,add,kendall,0.18947368421052632,0.1894575989307692
53,40,3,utility_3,add,spearman,0.20751879699248119,0.20749350853408807
27,40,4,utility_2,multiply,spearman,-0.44060150375939844,-0.4395656336975892
29,40,4,utility_1,multiply,kendall,0.2222222222222222,0.2221866880960232
25,40,2,utility_1,multiply,spearman,0.5458646616541353,0.5429500184735083
33,40,4,utility_2,add,kendall,0.04749356901459776,0.04749355291718325
7,40,3,utility_3,multiply,spearman,0.2526315789473684,0.252564432641504
20,40,2,utility_3,add,spearman,-0.2150375939849624,-0.21500741245637967
33,40,3,utility_1,add,kendall,0.12201634436518581,0.12201455029786472
43,40,2,utility_3,add,kendall,-0.10526315789473685,-0.10526229950600086
53,40,4,utility_3,add,spearman,0.11278195488721804,0.11278074355867268
5,40,3,utility_2,multiply,spearman,0.08872180451127819,0.08872143898407647
13,40,3,utility_2,add,spearman,-0.4015037593984962,-0.4008453346950533
33,40,2,utility_1,add,spearman,0.6045112781954887,0.5997721027856776
46,40,2,utility_1,add,spearman,0.6646616541353383,0.6572533664906333
16,40,4,utility_1,multiply,kendall,0.18947368421052632,0.1894575989307692
35,40,3,utility_3,add,spearman,-0.35488721804511275,-0.35452762805313687
28,40,2,utility_1,add,kendall,0.3129984485889549,0.31280469934005195
50,40,4,utility_3,add,kendall,0.28421052631578947,0.2840902221944039
18,40,3,utility_1,multiply,kendall,-0.06417938247608372,-0.06417930998413801
11,40,4,utility_1,add,spearman,0.16992481203007515,0.1699154580843313
14,40,4,utility_1,add,kendall,-0.269130224416054,-0.2690383644929097
14,40,4,utility_2,add,kendall,-0.18947368421052632,-0.1894575989307692
25,40,3,utility_2,multiply,spearman,0.24962406015037594,0.24956078418875213
33,40,4,utility_1,add,kendall,0.20105820105820105,0.20103659224724388
54,40,3,utility_2,add,kendall,0.2105263157894737,0.21049915247334955
54,40,2,utility_3,add,kendall,-0.010526315789473684,-0.0105263157808583
47,40,3,utility_2,add,kendall,0.2631578947368421,0.26307569599977987
51,40,2,utility_1,add,spearman,0.1969924812030075,0.19697295997470446
3,40,3,utility_1,add,spearman,0.2601503759398496,0.26007272661689484
32,40,2,utility_2,multiply,spearman,-0.23609022556390977,-0.23604223407305197
56,40,2,utility_1,add,kendall,-0.12698412698412698,-0.1269819376301724
45,40,4,utility_3,add,kendall,-0.23157894736842105,-0.23153533800008738
3,40,4,utility_2,add,kendall,-0.05804769546228616,-0.05804765157430373
3,40,4,utility_1,add,kendall,-0.026385316119220983,-0.026385315266868055
15,40,4,utility_3,multiply,spearman,0.09774436090225563,0.09774376800117857
54,40,4,utility_3,multiply,kendall,0.10526315789473685,0.10526229950600086
17,40,3,utility_3,multiply,kendall,0.04749356901459776,0.04749355291718325
31,40,2,utility_3,multiply,kendall,0.18469721283454688,0.18468304683578168
20,40,3,utility_2,add,spearman,-0.048120300751879695,-0.04812028356428607
34,40,2,utility_3,add,spearman,-0.13383458646616542,-0.13383174101827502
52,40,2,utility_1,multiply,spearman,-0.18045112781954886,-0.1804385104119264
34,40,3,utility_3,multiply,spearman,0.08120300751879699,0.08120277265623216
20,40,2,utility_3,add,kendall,-0.1473684210526316,-0.14736382085161526
34,40,4,utility_3,add,kendall,-0.021052631578947368,-0.021052631303285604
43,40,2,utility_1,add,kendall,0.48021275336982183,0.4786399064587663
33,40,2,utility_3,add,spearman,-0.13233082706766916,-0.13232813756356948
37,40,4,utility_3,add,kendall,0.19999999999999998,0.19997895087522655
19,40,3,utility_1,add,spearman,0.09624060150375939,0.09624005277506183
6,40,2,utility_2,add,kendall,0.28421052631578947,0.2840902221944039
46,40,2,utility_2,add,spearman,-0.1894736842105263,-0.18945759893076913
24,40,4,utility_3,add,spearman,0.05563909774436089,0.055639062233534736
4,40,2,utility_2,multiply,spearman,-0.19849624060150375,-0.1984759668908309
58,40,2,utility_2,add,kendall,0.0736842105263158,0.07368406598423834
24,40,3,utility_2,multiply,kendall,0.5224292591605754,0.5200679073619482
54,40,4,utility_2,add,kendall,-0.031578947368421054,-0.03157894527550118
60,40,4,utility_2,multiply,spearman,0.34586466165413526,0.3455478272786634
24,40,4,utility_1,multiply,spearman,-0.21052631578947367,-0.21049915247334955
15,40,4,utility_1,add,spearman,0.14285714285714285,0.1428532032294878
8,40,3,utility_2,add,spearman,0.23308270676691725,0.23303767365457995
33,40,3,utility_3,add,kendall,-0.026385316119220983,-0.026385315266868055
42,40,4,utility_1,multiply,spearman,0.11729323308270674,0.11729175982812895
50,40,2,utility_1,multiply,spearman,0.20751879699248119,0.20749350853408807
52,40,3,utility_2,add,kendall,-0.09473684210526316,-0.0947363348784088
16,40,2,utility_2,multiply,kendall,0.010526315789473684,0.0105263157808583
21,40,3,utility_1,multiply,spearman,0.4060150375939849,0.4053196627416852
49,40,2,utility_1,add,kendall,0.34482879929291643,0.34451660432350745
42,40,2,utility_2,add,spearman,-0.016541353383458645,-0.016541353300907266
26,40,2,utility_1,add,kendall,0.30526315789473685,0.3050919153539973
31,40,2,utility_3,multiply,spearman,0.23308270676691725,0.23303767365457995
29,40,2,utility_2,multiply,spearman,0.19999999999999998,0.19997895087522655
41,40,3,utility_1,add,spearman,0.013533834586466165,0.01353383455619797
51,40,2,utility_2,multiply,kendall,-0.11578947368421053,-0.11578809231631905
42,40,3,utility_2,multiply,spearman,0.016541353383458645,0.016541353300907266
58,40,4,utility_2,multiply,spearman,0.09172932330827067,0.09172889156054181
28,40,4,utility_2,multiply,spearman,-0.33383458646616543,-0.33356840441721386
1,40,2,utility_1,add,spearman,0.5834586466165413,0.5794534171753118
44,40,4,utility_1,add,spearman,0.47218045112781953,0.4707309227939958
19,40,3,utility_1,add,kendall,0.06315789473684211,0.06315782783021072
44,40,3,utility_1,add,kendall,-0.30526315789473685,-0.3050919153539973
50,40,3,utility_1,add,spearman,-0.0631578947368421,-0.06315782783021069
46,40,2,utility_3,multiply,spearman,0.27518796992481204,0.27508541095894273
24,40,4,utility_2,add,kendall,-0.19999999999999998,-0.19997895087522655
58,40,2,utility_2,add,spearman,0.08421052631578946,0.08421024466370527
59,40,3,utility_2,add,spearman,0.09323308270676692,0.09323261443393008
49,40,2,utility_2,add,spearman,0.5684210526315789,0.5648841867609767
10,40,3,utility_2,multiply,kendall,-0.23157894736842105,-0.23153533800008738
49,40,3,utility_3,add,kendall,-0.052631578947368425,-0.05263155204815639
26,40,4,utility_2,multiply,spearman,0.045112781954887216,0.045112769506528975
49,40,3,utility_2,multiply,spearman,0.6421052631578947,0.6358047166393314
9,40,2,utility_3,add,kendall,0.4105263157894737,0.4097923815022709
15,40,3,utility_1,add,kendall,0.08971007480535134,0.08970968848429886
3,40,4,utility_3,add,spearman,0.19849624060150375,0.1984759668908309
21,40,3,utility_3,multiply,kendall,0.24210526315789474,0.2420508915531183
46,40,4,utility_2,add,kendall,0.06315789473684211,0.06315782783021072
4,40,4,utility_2,add,kendall,-0.010526315789473684,-0.0105263157808583
9,40,4,utility_3,multiply,spearman,0.22556390977443608,0.22552564170704015
17,40,3,utility_1,multiply,spearman,0.22255639097744356,0.22252059067162733
59,40,3,utility_1,multiply,kendall,-0.14248070704379331,-0.14247681890885708
60,40,3,utility_1,add,kendall,-0.2736842105263158,-0.2735843952206583
57,40,2,utility_1,add,spearman,0.32481203007518794,0.324579452202816
40,40,2,utility_1,multiply,kendall,0.08971007480535134,0.08970968848429886
11,40,2,utility_3,multiply,kendall,-0.1319265805961049,-0.13192393182669873
33,40,4,utility_3,add,kendall,0.22105263157894736,0.22101801670355006
39,40,4,utility_3,multiply,spearman,-0.07368421052631578,-0.07368406598423832
59,40,4,utility_1,add,kendall,-0.20580546572992364,-0.20578119831819913
41,40,4,utility_2,multiply,kendall,0.07915594835766293,0.07915574162046678
28,40,2,utility_3,add,spearman,0.13082706766917293,0.13082452720722293
37,40,4,utility_2,add,spearman,-0.20150375939849624,-0.2014819114128488
6,40,4,utility_3,multiply,kendall,0.17894736842105263,0.17893526584868608
46,40,3,utility_1,multiply,spearman,0.5097744360902255,0.5076758695991164
30,40,4,utility_1,add,kendall,0.021052631578947368,0.021052631303285604
35,40,3,utility_2,add,spearman,0.007518796992481202,0.0075187969908792765
13,40,4,utility_2,multiply,spearman,0.06766917293233082,0.0676690784828159
19,40,4,utility_1,add,spearman,0.1639097744360902,0.16390195765063495
22,40,2,utility_3,add,spearman,-0.12781954887218044,-0.1278172867074352
50,40,3,utility_1,multiply,spearman,0.35488721804511275,0.35452762805313687
55,40,3,utility_2,multiply,kendall,-0.1473684210526316,-0.14736382085161526
5,40,2,utility_1,add,spearman,-0.010526315789473682,-0.010526315780858298
59,40,2,utility_1,add,kendall,0.31134673020680753,0.31115797282461216
5,40,3,utility_2,add,spearman,0.006015037593984962,0.00601503759346004
59,40,4,utility_3,multiply,spearman,0.3684210526315789,0.3679889256801694
27,40,3,utility_2,add,kendall,0.0736842105263158,0.07368406598423834
52,40,3,utility_1,multiply,spearman,0.007518796992481202,0.0075187969908792765
53,40,2,utility_3,multiply,kendall,0.19999999999999998,0.19997895087522655
31,40,3,utility_2,multiply,spearman,-0.21804511278195485,-0.21801277502114386
6,40,3,utility_1,multiply,kendall,0.08465726964337703,0.08465698044796148
1,40,2,utility_1,multiply,spearman,0.5864661654135337,0.5823618150089624
9,40,3,utility_3,multiply,kendall,0.10526315789473685,0.10526229950600086
15,40,3,utility_1,multiply,spearman,0.5819548872180451,0.5779985242107717
50,40,4,utility_2,add,spearman,0.20601503759398496,0.20599064708306838
52,40,4,utility_2,multiply,spearman,0.12330827067669171,0.12330637979813326
