iteration,node_count,no_intervention_pts,utility_type,calculation_method,metric,average_value,single_no
4,15,2,utility_2,add,kendall,-0.18469721283454688,-0.18468304683578168
31,15,2,utility_3,multiply,kendall,-0.1213724541484165,-0.12137070682964225
26,15,2,utility_3,add,spearman,0.1894736842105263,0.18945759893076913
20,15,3,utility_2,add,kendall,0.015831189671532585,0.015831189605243778
58,15,3,utility_2,add,spearman,-0.04060150375939849,-0.040601496407819404
47,15,3,utility_3,multiply,spearman,-0.7022556390977444,-0.692681878216178
17,15,3,utility_3,add,kendall,0.14248070704379331,0.14247681890885708
13,15,4,utility_1,add,kendall,0.09473684210526316,0.0947363348784088
37,15,4,utility_1,multiply,spearman,-0.1894736842105263,-0.18945759893076913
19,15,3,utility_2,add,spearman,0.3984962406015037,0.3978615793707508
52,15,3,utility_2,add,spearman,-0.12932330827067667,-0.12932091017997702
60,15,2,utility_1,add,spearman,0.5082706766917292,0.5062017602975405
58,15,4,utility_1,add,spearman,0.31879699248120297,0.3185848853448273
13,15,2,utility_3,multiply,spearman,-0.0706766917293233,-0.07067657435688342
41,15,4,utility_2,add,kendall,0.06315789473684211,0.06315782783021072
41,15,3,utility_2,multiply,spearman,-0.12030075187969923,-0.12029908020857116
54,15,3,utility_2,add,spearman,-0.2150375939849624,-0.21500741245637967
50,15,2,utility_2,multiply,spearman,0.12932330827067667,0.12932091017997702
55,15,4,utility_3,add,spearman,0.06165413533834586,0.06165407602270888
27,15,2,utility_2,multiply,kendall,-0.19999999999999998,-0.19997895087522655
2,15,3,utility_2,multiply,kendall,0.22105263157894736,0.22101801670355006
5,15,3,utility_3,add,spearman,-0.037593984962406006,-0.03759397995865239
33,15,2,utility_3,multiply,kendall,-0.19999999999999998,-0.19997895087522655
31,15,3,utility_1,add,kendall,0.21635959217761203,0.21632847742365174
41,15,4,utility_1,multiply,spearman,-0.23308270676691725,-0.23303767365457995
6,15,3,utility_3,multiply,kendall,0.06315789473684211,0.06315782783021072
54,15,2,utility_1,add,spearman,0.5954887218045113,0.5910756931888386
32,15,4,utility_3,add,spearman,0.17293233082706763,0.17292212281278926
49,15,2,utility_3,multiply,spearman,0.003007518796992481,0.003007518796976077
58,15,4,utility_2,multiply,kendall,-0.0736842105263158,-0.07368406598423834
40,15,4,utility_2,multiply,spearman,-0.23909774436090225,-0.23904664195251113
32,15,2,utility_1,multiply,spearman,0.2421052631578947,0.24205089155311824
38,15,4,utility_1,add,kendall,0.010582158705422128,0.010582158696575783
8,15,4,utility_2,add,kendall,0.2736842105263158,0.2735843952206583
22,15,2,utility_3,multiply,kendall,0.22105263157894736,0.22101801670355006
14,15,3,utility_3,multiply,kendall,-0.08971007480535134,-0.08970968848429886
20,15,2,utility_3,multiply,kendall,0.14248070704379331,0.14247681890885708
57,15,4,utility_2,add,spearman,-0.21052631578947367,-0.21049915247334955
56,15,4,utility_2,multiply,spearman,-0.03909774436090225,-0.03909773827330502
43,15,4,utility_3,multiply,kendall,-0.042105263157894736,-0.04210525434062847
17,15,2,utility_3,multiply,spearman,0.03609022556390977,0.036090221483834936
25,15,4,utility_2,multiply,kendall,-0.2105263157894737,-0.21049915247334955
43,15,3,utility_3,multiply,spearman,-0.31729323308270674,-0.3170860136067792
1,15,3,utility_1,add,kendall,0.11578947368421053,0.11578809231631905
56,15,3,utility_2,add,spearman,-0.2300751879699248,-0.23003296630237585
8,15,2,utility_3,multiply,spearman,-0.05864661654135337,-0.058646570343118334
53,15,2,utility_3,add,kendall,0.18947368421052632,0.1894575989307692
60,15,2,utility_3,add,spearman,0.3789473684210526,0.3784512302651423
57,15,3,utility_3,add,kendall,0.25263157894736843,0.2525644326415041
58,15,4,utility_3,add,spearman,0.16992481203007515,0.1699154580843313
21,15,2,utility_1,add,kendall,0.28421052631578947,0.2840902221944039
21,15,2,utility_2,add,kendall,-0.16842105263157894,-0.16841210378594335
42,15,4,utility_2,multiply,spearman,-0.04360902255639097,-0.04360901204851062
59,15,3,utility_1,multiply,kendall,0.49473684210526314,0.4929203991216898
10,15,4,utility_1,multiply,spearman,0.3203007518796992,0.320083666303474
24,15,4,utility_3,add,kendall,-0.021052631578947368,-0.021052631303285604
20,15,4,utility_2,multiply,spearman,-0.045112781954887216,-0.045112769506528975
51,15,2,utility_1,add,spearman,0.4090225563909774,0.40830165709978217
59,15,2,utility_3,multiply,kendall,0.11578947368421053,0.11578809231631905
41,15,4,utility_2,add,spearman,0.10526315789473684,0.10526229950600086
24,15,3,utility_3,multiply,kendall,-0.07915594835766293,-0.07915574162046678
22,15,2,utility_2,add,kendall,-0.12631578947368421,-0.12631365701011676
3,15,4,utility_1,add,kendall,0.04774552605594227,0.04774550952711541
41,15,4,utility_2,multiply,kendall,0.11578947368421053,0.11578809231631905
29,15,2,utility_3,add,kendall,0.1473684210526316,0.14736382085161526
19,15,4,utility_3,add,spearman,0.12481203007518797,0.12481002130351124
18,15,3,utility_3,multiply,kendall,0.031578947368421054,0.03157894527550118
18,15,3,utility_3,add,spearman,0.3654135338345864,0.3649984429002506
53,15,3,utility_1,add,kendall,0.3535632359975612,0.3532101896941596
3,15,3,utility_1,multiply,spearman,-0.004511278195488721,-0.004511278195364153
4,15,4,utility_2,multiply,kendall,-0.042105263157894736,-0.04210525434062847
6,15,3,utility_1,add,kendall,-0.021052631578947368,-0.021052631303285604
7,15,4,utility_3,multiply,spearman,-0.24661654135338343,-0.24655695629089655
4,15,2,utility_3,add,kendall,0.036939442566909376,0.03693943798377224
52,15,3,utility_1,multiply,spearman,-0.20601503759398496,-0.20599064708306838
31,15,2,utility_1,multiply,spearman,0.7368421052631579,0.7248859687264839
19,15,3,utility_1,add,kendall,0.24210526315789474,0.2420508915531183
32,15,2,utility_3,multiply,spearman,0.44360902255639095,0.44253830880545875
45,15,3,utility_2,multiply,kendall,0.15789473684210525,0.15788824863728226
22,15,2,utility_1,multiply,kendall,0.0736842105263158,0.07368406598423834
35,15,3,utility_1,add,kendall,0.37894736842105264,0.3784512302651423
57,15,2,utility_2,add,kendall,-0.19999999999999998,-0.19997895087522655
12,15,3,utility_3,multiply,kendall,-0.031578947368421054,-0.03157894527550118
25,15,3,utility_3,multiply,kendall,0.12631578947368421,0.12631365701011676
9,15,2,utility_3,add,kendall,0.010526315789473684,0.0105263157808583
58,15,2,utility_1,add,kendall,0.4421052631578947,0.44105208398603846
56,15,2,utility_1,multiply,kendall,0.5224292591605754,0.5200679073619482
46,15,3,utility_2,multiply,kendall,-0.1368421052631579,-0.13683892627378003
52,15,4,utility_2,multiply,kendall,0.010526315789473684,0.0105263157808583
57,15,3,utility_3,add,spearman,0.3383458646616541,0.3380615010457604
41,15,2,utility_3,add,kendall,0.34300910954987274,0.34270493455491247
26,15,4,utility_1,multiply,spearman,0.03909774436090225,0.03909773827330502
27,15,3,utility_2,multiply,spearman,0.05714285714285714,0.05714281656906838
20,15,4,utility_2,multiply,kendall,-0.031578947368421054,-0.03157894527550118
51,15,2,utility_1,add,kendall,0.34300910954987274,0.34270493455491247
31,15,3,utility_2,multiply,spearman,-0.024060150375939848,-0.024060149838516388
6,15,4,utility_3,multiply,spearman,0.009022556390977442,0.00902255638699137
10,15,4,utility_3,multiply,spearman,0.3293233082706767,0.32907437638512654
9,15,2,utility_2,add,kendall,0.30526315789473685,0.3050919153539973
26,15,4,utility_2,multiply,spearman,-0.1894736842105263,-0.18945759893076913
58,15,2,utility_3,multiply,spearman,-0.23609022556390977,-0.23604223407305197
42,15,4,utility_1,add,kendall,0.08421052631578947,0.08421024466370529
11,15,4,utility_3,multiply,spearman,-0.14586466165413534,-0.1458602907695136
23,15,4,utility_2,add,spearman,-0.14736842105263157,-0.14736382085161523
34,15,2,utility_3,add,spearman,0.5218045112781955,0.5194567019076395
29,15,3,utility_2,multiply,spearman,-0.4240601503759398,-0.42320038230316565
57,15,3,utility_3,multiply,spearman,0.22406015037593985,0.22402313255244
50,15,3,utility_2,multiply,spearman,0.05263157894736842,0.05263155204815638
32,15,4,utility_3,multiply,kendall,0.031578947368421054,0.03157894527550118
3,15,3,utility_1,add,spearman,-0.13082706766917293,-0.13082452720722293
60,15,3,utility_1,multiply,kendall,0.2736842105263158,0.2735843952206583
38,15,4,utility_2,multiply,spearman,-0.23308270676691725,-0.23303767365457995
7,15,4,utility_2,add,kendall,0.06315789473684211,0.06315782783021072
55,15,2,utility_3,multiply,kendall,0.2736842105263158,0.2735843952206583
34,15,4,utility_3,multiply,kendall,0.14248070704379331,0.14247681890885708
59,15,3,utility_2,multiply,spearman,0.006015037593984962,0.00601503759346004
30,15,3,utility_3,multiply,kendall,-0.17894736842105263,-0.17893526584868608
51,15,2,utility_3,add,kendall,0.010526315789473684,0.0105263157808583
34,15,4,utility_3,add,kendall,-0.06315789473684211,-0.06315782783021072
51,15,3,utility_2,multiply,kendall,-0.042105263157894736,-0.04210525434062847
32,15,3,utility_2,add,spearman,-0.08270676691729321,-0.0827065095089057
33,15,3,utility_2,add,kendall,-0.0736842105263158,-0.07368406598423834
36,15,3,utility_1,multiply,kendall,0.021164021164021163,0.021164020880989627
48,15,4,utility_3,add,kendall,-0.06860182190997455,-0.06860172077410476
24,15,3,utility_1,add,kendall,-0.16931453928675405,-0.16930535146956519
56,15,2,utility_3,multiply,kendall,-0.15789473684210525,-0.15788824863728226
24,15,4,utility_3,multiply,spearman,-0.05263157894736842,-0.05263155204815638
40,15,4,utility_3,multiply,spearman,0.14586466165413534,0.1458602907695136
9,15,3,utility_1,multiply,spearman,-0.431578947368421,-0.4306423119387123
41,15,2,utility_2,multiply,kendall,0.15789473684210525,0.15788824863728226
27,15,3,utility_2,multiply,kendall,0.042105263157894736,0.04210525434062847
55,15,3,utility_3,multiply,kendall,0.3263157894736842,0.3260778576934972
60,15,4,utility_2,multiply,kendall,-0.021052631578947368,-0.021052631303285604
57,15,2,utility_1,multiply,spearman,0.18796992481203004,0.18795446483022418
54,15,4,utility_1,add,kendall,0.4842105263157895,0.4825733347109152
38,15,2,utility_2,multiply,spearman,0.17744360902255638,0.17743200439457146
25,15,3,utility_1,multiply,spearman,0.2857142857142857,0.28559080117016283
46,15,4,utility_3,multiply,kendall,0.15789473684210525,0.15788824863728226
11,15,3,utility_2,add,kendall,0.18947368421052632,0.1894575989307692
45,15,2,utility_2,multiply,kendall,-0.09473684210526316,-0.0947363348784088
11,15,2,utility_1,multiply,kendall,0.15789473684210525,0.15788824863728226
29,15,4,utility_1,add,kendall,-0.031578947368421054,-0.03157894527550118
60,15,2,utility_2,multiply,kendall,0.23746784507298882,0.23741844787627756
53,15,4,utility_2,add,kendall,0.06315789473684211,0.06315782783021072
32,15,4,utility_3,multiply,spearman,0.006015037593984962,0.00601503759346004
42,15,4,utility_3,multiply,kendall,0.3746714888929379,0.3742021944860694
1,15,3,utility_2,add,kendall,0.1368421052631579,0.13683892627378003
29,15,2,utility_3,multiply,spearman,0.193984962406015,0.19396687937059234
38,15,3,utility_3,add,spearman,0.29172932330827067,0.29159244370947285
50,15,3,utility_2,add,kendall,0.010526315789473684,0.0105263157808583
2,15,3,utility_1,add,kendall,0.010526315789473684,0.0105263157808583
53,15,4,utility_1,add,spearman,0.33533834586466166,0.3350662085472842
7,15,4,utility_2,add,spearman,0.16691729323308271,0.16690873536868273
40,15,2,utility_1,multiply,spearman,0.0781954887218045,0.07819529421658951
19,15,4,utility_2,add,kendall,-0.1473684210526316,-0.14736382085161526
44,15,4,utility_1,add,kendall,0.20580546572992364,0.20578119831819913
30,15,2,utility_3,multiply,kendall,-0.09473684210526316,-0.0947363348784088
43,15,3,utility_1,multiply,spearman,0.41654135338345866,0.41575341741196764
11,15,4,utility_1,multiply,kendall,-0.037136454324522616,-0.03713644961787988
44,15,3,utility_3,add,spearman,-0.018045112781954885,-0.01804511265441101
32,15,4,utility_1,add,kendall,0.24210526315789474,0.2420508915531183
21,15,2,utility_3,add,spearman,0.1533834586466165,0.15337784320837183
28,15,3,utility_3,add,kendall,-0.06315789473684211,-0.06315782783021072
40,15,2,utility_2,multiply,spearman,0.38796992481203,0.3874131776760294
10,15,3,utility_2,add,spearman,-0.2601503759398496,-0.26007272661689484
26,15,3,utility_1,multiply,spearman,0.24360902255639094,0.2435529551680633
26,15,3,utility_3,add,spearman,0.16992481203007515,0.1699154580843313
1,15,2,utility_1,add,kendall,-0.12631578947368421,-0.12631365701011676
1,15,2,utility_1,multiply,spearman,0.012030075187969924,0.01203007517117301
46,15,4,utility_1,add,kendall,0.18469721283454685,0.18468304683578157
17,15,4,utility_2,add,kendall,0.010526315789473684,0.0105263157808583
56,15,3,utility_1,add,kendall,0.3157894736842105,0.3155870523043374
49,15,2,utility_2,multiply,spearman,-0.013533834586466165,-0.01353383455619797
43,15,2,utility_3,add,spearman,0.3684210526315789,0.3679889256801694
17,15,2,utility_2,multiply,kendall,0.015831189671532585,0.015831189605243778
57,15,2,utility_1,multiply,kendall,0.1114062274638653,0.11140508811685472
20,15,2,utility_3,add,kendall,-0.07915594835766293,-0.07915574162046678
47,15,2,utility_1,add,kendall,0.4210526315789474,0.4202221870011512
24,15,2,utility_3,multiply,spearman,0.06766917293233082,0.0676690784828159
21,15,4,utility_1,multiply,kendall,-0.10526315789473685,-0.10526229950600086
48,15,4,utility_1,multiply,kendall,0.0,0.0
36,15,2,utility_3,add,kendall,0.1319265805961049,0.13192393182669873
58,15,3,utility_3,multiply,kendall,-0.010526315789473684,-0.0105263157808583
41,15,2,utility_1,multiply,spearman,0.30977443609022554,0.30959033540188113
4,15,3,utility_3,multiply,spearman,0.021052631578947364,0.0210526313032856
27,15,2,utility_1,add,spearman,-0.04060150375939849,-0.040601496407819404
51,15,3,utility_1,add,kendall,0.0736842105263158,0.07368406598423834
24,15,2,utility_2,add,spearman,-0.018045112781954885,-0.01804511265441101
50,15,4,utility_1,multiply,spearman,-0.04360902255639097,-0.04360901204851062
15,15,3,utility_1,add,kendall,-0.047745526055942275,-0.04774550952711542
37,15,2,utility_1,add,kendall,0.19525133928223526,0.1952326613424539
13,15,2,utility_3,add,kendall,0.09473684210526316,0.0947363348784088
5,15,2,utility_2,multiply,spearman,-0.16541353383458643,-0.16540535320241864
13,15,4,utility_3,add,spearman,0.14285714285714285,0.1428532032294878
38,15,3,utility_3,add,kendall,0.19999999999999998,0.19997895087522655
36,15,4,utility_2,multiply,spearman,-0.3654135338345864,-0.3649984429002506
14,15,4,utility_2,add,spearman,-0.021052631578947364,-0.0210526313032856
53,15,2,utility_2,add,kendall,0.15789473684210525,0.15788824863728226
19,15,4,utility_2,add,spearman,-0.28421052631578947,-0.2840902221944039
26,15,3,utility_1,add,spearman,0.3699248120300751,0.3694839629752029
52,15,3,utility_3,multiply,kendall,0.22105263157894736,0.22101801670355006
60,15,4,utility_3,add,spearman,-0.05413533834586466,-0.05413530737961733
27,15,4,utility_2,add,spearman,0.1789473684210526,0.17893526584868608
43,15,4,utility_2,multiply,kendall,-0.08421052631578947,-0.08421024466370529
44,15,4,utility_2,multiply,kendall,0.15789473684210525,0.15788824863728226
2,15,4,utility_1,multiply,spearman,0.048120300751879695,0.04812028356428607
14,15,3,utility_1,multiply,kendall,0.25263157894736843,0.2525644326415041
29,15,4,utility_3,add,spearman,-0.4646616541353384,-0.4633206023879107
44,15,3,utility_3,add,kendall,0.021052631578947368,0.021052631303285604
58,15,2,utility_2,multiply,kendall,0.34300910954987274,0.34270493455491247
59,15,2,utility_1,multiply,spearman,0.5233082706766917,0.520927762524549
4,15,4,utility_3,multiply,kendall,-0.10526315789473685,-0.10526229950600086
10,15,3,utility_2,multiply,spearman,-0.27518796992481204,-0.27508541095894273
6,15,3,utility_1,multiply,spearman,-0.05714285714285714,-0.05714281656906838
53,15,3,utility_3,add,spearman,0.030075187969924807,0.030075186330016622
43,15,2,utility_1,multiply,spearman,0.28721804511278193,0.28709131382437353
9,15,4,utility_3,add,kendall,-0.021052631578947368,-0.021052631303285604
11,15,4,utility_2,multiply,kendall,0.2796843508637424,0.2795732293215788
1,15,2,utility_1,multiply,kendall,-0.005277063223844196,-0.005277063223571383
3,15,4,utility_3,multiply,spearman,0.3037593984962406,0.30359228008325867
56,15,3,utility_3,multiply,spearman,0.20902255639097742,0.2089963438509244
43,15,2,utility_1,add,kendall,0.08421052631578947,0.08421024466370529
7,15,4,utility_2,multiply,spearman,0.3383458646616541,0.3380615010457604
11,15,2,utility_3,multiply,spearman,0.09774436090225563,0.09774376800117857
48,15,2,utility_3,multiply,spearman,0.2541353383458646,0.25406618759397787
5,15,2,utility_1,multiply,spearman,0.30075187969924805,0.30059277342992524
24,15,2,utility_2,multiply,kendall,-0.015831189671532585,-0.015831189605243778
54,15,3,utility_1,add,kendall,0.06315789473684211,0.06315782783021072
46,15,3,utility_1,multiply,spearman,0.051127819548872175,0.05112779627779279
47,15,2,utility_3,multiply,kendall,-0.23157894736842105,-0.23153533800008738
40,15,3,utility_3,add,spearman,0.045112781954887216,0.045112769506528975
49,15,4,utility_1,add,kendall,-0.38947368421052636,-0.38890629334855137
34,15,3,utility_3,multiply,spearman,0.5157894736842105,0.5135689955450037
48,15,3,utility_2,multiply,kendall,-0.12631578947368421,-0.12631365701011676
16,15,3,utility_2,add,spearman,0.156390977443609,0.15638479139016084
16,15,2,utility_2,add,kendall,-0.19999999999999998,-0.19997895087522655
7,15,3,utility_1,multiply,kendall,0.1473684210526316,0.14736382085161526
6,15,4,utility_2,multiply,spearman,-0.26616541353383455,-0.2660784562009413
42,15,2,utility_3,multiply,kendall,0.15789473684210525,0.15788824863728226
35,15,2,utility_1,add,kendall,0.2631578947368421,0.26307569599977987
16,15,4,utility_3,add,spearman,-0.04360902255639097,-0.04360901204851062
22,15,4,utility_2,add,kendall,0.052631578947368425,0.05263155204815639
4,15,3,utility_1,multiply,spearman,-0.24661654135338343,-0.24655695629089655
31,15,4,utility_1,add,kendall,0.18469721283454685,0.18468304683578157
31,15,4,utility_1,multiply,spearman,0.3804511278195489,0.37994526713408633
30,15,3,utility_1,multiply,spearman,-0.0706766917293233,-0.07067657435688342
15,15,3,utility_2,add,kendall,0.23157894736842105,0.23153533800008738
42,15,3,utility_2,add,kendall,0.031578947368421054,0.03157894527550118
4,15,4,utility_2,add,kendall,0.3263157894736842,0.3260778576934972
59,15,4,utility_1,add,kendall,0.15303483349148167,0.15302928138135843
23,15,4,utility_3,multiply,spearman,-0.19248120300751878,-0.19246380667598942
14,15,4,utility_2,add,kendall,-0.031578947368421054,-0.03157894527550118
59,15,4,utility_2,multiply,kendall,0.021052631578947368,0.021052631303285604
57,15,3,utility_3,multiply,kendall,0.1473684210526316,0.14736382085161526
55,15,2,utility_1,add,kendall,0.15385102505873652,0.1538453237829006
4,15,4,utility_2,add,spearman,0.4917293233082706,0.48996557902874543
48,15,2,utility_1,multiply,spearman,0.5593984962406015,0.5561216806717817
57,15,4,utility_2,multiply,spearman,0.18345864661654135,0.18344494716810414
45,15,3,utility_1,add,spearman,0.18646616541353384,0.1864513111992337
9,15,4,utility_2,add,kendall,-0.09473684210526316,-0.0947363348784088
11,15,4,utility_2,multiply,spearman,0.393984962406015,0.3933846770010563
11,15,2,utility_1,add,spearman,0.6496240601503759,0.642969293465733
4,15,4,utility_1,multiply,kendall,-0.021052631578947368,-0.021052631303285604
55,15,4,utility_3,multiply,spearman,0.4360902255639097,0.4351049505988393
41,15,2,utility_2,add,spearman,0.21654135338345865,0.2165101085445842
32,15,3,utility_1,multiply,spearman,-0.012030075187969924,-0.01203007517117301
21,15,4,utility_1,add,kendall,0.021052631578947368,0.021052631303285604
58,15,2,utility_2,add,kendall,0.3473684210526316,0.3470447549552732
18,15,4,utility_1,add,kendall,-0.042105263157894736,-0.04210525434062847
46,15,4,utility_1,multiply,kendall,0.0736842105263158,0.07368406598423834
28,15,2,utility_2,add,spearman,-0.04210526315789473,-0.042105254340628465
39,15,2,utility_3,add,kendall,0.0,0.0
48,15,2,utility_2,multiply,spearman,0.16541353383458643,0.16540535320241864
2,15,4,utility_3,add,spearman,-0.34586466165413526,-0.3455478272786634
37,15,2,utility_1,multiply,kendall,-0.01583118967153259,-0.01583118960524378
7,15,3,utility_3,add,spearman,0.10526315789473684,0.10526229950600086
56,15,3,utility_3,add,kendall,-0.010526315789473684,-0.0105263157808583
5,15,4,utility_3,multiply,spearman,-0.2781954887218045,-0.2780872629456724
40,15,3,utility_2,add,spearman,-0.009022556390977442,-0.00902255638699137
33,15,2,utility_2,add,kendall,0.12631578947368421,0.12631365701011676
12,15,3,utility_2,multiply,kendall,-0.1368421052631579,-0.13683892627378003
32,15,2,utility_2,multiply,spearman,-0.19097744360902258,-0.19096071303651135
57,15,3,utility_2,multiply,spearman,-0.2646616541353383,-0.26457710268233425
11,15,3,utility_2,multiply,spearman,0.3684210526315789,0.3679889256801694
33,15,2,utility_1,add,kendall,-0.09473684210526316,-0.0947363348784088
50,15,3,utility_3,add,kendall,0.052631578947368425,0.05263155204815639
59,15,2,utility_2,add,kendall,0.0736842105263158,0.07368406598423834
30,15,3,utility_2,add,kendall,0.010526315789473684,0.0105263157808583
38,15,2,utility_3,multiply,spearman,0.33684210526315783,0.33656390786886053
16,15,4,utility_3,multiply,spearman,-0.19849624060150375,-0.1984759668908309
46,15,3,utility_1,add,spearman,0.1894736842105263,0.18945759893076913
43,15,3,utility_2,add,kendall,0.0,0.0
38,15,2,utility_1,multiply,kendall,0.15303483349148167,0.15302928138135843
43,15,2,utility_2,multiply,spearman,0.13533834586466165,0.13533533733540531
57,15,2,utility_1,add,spearman,0.19548872180451127,0.1954699306345134
11,15,2,utility_1,add,kendall,0.48021275336982183,0.4786399064587663
59,15,3,utility_1,add,kendall,0.23157894736842105,0.23153533800008738
35,15,3,utility_1,multiply,kendall,0.43157894736842106,0.43064231193871233
31,15,3,utility_1,add,spearman,0.2721804511278195,0.27208332090212006
7,15,4,utility_3,add,spearman,-0.051127819548872175,-0.05112779627779279
33,15,2,utility_3,add,kendall,-0.22105263157894736,-0.22101801670355006
36,15,3,utility_3,multiply,kendall,0.10526315789473685,0.10526229950600086
23,15,2,utility_2,add,kendall,0.0736842105263158,0.07368406598423834
35,15,4,utility_2,add,kendall,0.11578947368421053,0.11578809231631905
16,15,3,utility_3,multiply,spearman,0.2646616541353383,0.26457710268233425
28,15,3,utility_3,multiply,spearman,-0.11729323308270674,-0.11729175982812895
50,15,4,utility_3,add,kendall,-0.031578947368421054,-0.03157894527550118
46,15,4,utility_1,multiply,spearman,0.11278195488721804,0.11278074355867268
58,15,3,utility_2,add,kendall,-0.042105263157894736,-0.04210525434062847
58,15,2,utility_1,multiply,spearman,0.6105263157894737,0.6055596865690935
20,15,3,utility_3,add,kendall,-0.031578947368421054,-0.03157894527550118
13,15,4,utility_1,add,spearman,0.10225563909774435,0.10225489637108244
44,15,2,utility_2,multiply,spearman,0.20601503759398496,0.20599064708306838
2,15,3,utility_1,multiply,spearman,0.14736842105263157,0.14736382085161523
40,15,4,utility_1,add,kendall,-0.3085280973759145,-0.30834762296061957
45,15,2,utility_3,add,spearman,0.6812030075187969,0.6728932266550872
25,15,2,utility_1,multiply,spearman,0.21353383458646616,0.21350468735559763
17,15,3,utility_1,add,kendall,-0.20580546572992364,-0.20578119831819913
46,15,2,utility_1,multiply,spearman,0.3413533834586466,0.34105636356976704
35,15,2,utility_3,add,spearman,0.24360902255639094,0.2435529551680633
34,15,2,utility_2,add,kendall,-0.10526315789473685,-0.10526229950600086
4,15,3,utility_3,add,spearman,0.16691729323308271,0.16690873536868273
13,15,2,utility_2,add,spearman,0.048120300751879695,0.04812028356428607
14,15,2,utility_3,add,kendall,0.24210526315789474,0.2420508915531183
37,15,3,utility_3,multiply,kendall,0.3473684210526316,0.3470447549552732
1,15,4,utility_3,multiply,kendall,-0.18469721283454688,-0.18468304683578168
49,15,3,utility_3,multiply,kendall,0.12631578947368421,0.12631365701011676
2,15,3,utility_2,add,kendall,0.10526315789473685,0.10526229950600086
13,15,2,utility_3,multiply,kendall,0.0,0.0
42,15,2,utility_2,multiply,spearman,0.28721804511278193,0.28709131382437353
31,15,2,utility_3,add,kendall,-0.22105263157894736,-0.22101801670355006
54,15,3,utility_3,add,spearman,-0.26165413533834586,-0.261574237024055
25,15,3,utility_2,add,kendall,0.08421052631578947,0.08421024466370529
27,15,2,utility_2,multiply,spearman,-0.30526315789473685,-0.3050919153539973
27,15,4,utility_3,add,spearman,-0.13533834586466165,-0.13533533733540531
10,15,2,utility_3,multiply,kendall,0.010526315789473684,0.0105263157808583
43,15,3,utility_3,multiply,kendall,-0.23157894736842105,-0.23153533800008738
49,15,4,utility_3,add,spearman,0.26616541353383455,0.2660784562009413
51,15,4,utility_2,add,spearman,0.38345864661654133,0.3829328910837237
31,15,4,utility_3,add,spearman,0.15488721804511277,0.15488132280712763
28,15,4,utility_3,multiply,kendall,0.4842105263157895,0.4825733347109152
41,15,2,utility_3,multiply,kendall,0.1473684210526316,0.14736382085161526
53,15,3,utility_2,add,spearman,0.41052631578947363,0.4097923815022708
59,15,4,utility_3,add,spearman,-0.29774436090225564,-0.2975929593528953
29,15,4,utility_2,add,spearman,0.4466165413533834,0.4455100737332825
58,15,3,utility_2,multiply,kendall,-0.17894736842105263,-0.17893526584868608
44,15,2,utility_2,multiply,kendall,0.15789473684210525,0.15788824863728226
52,15,4,utility_2,add,kendall,0.10526315789473685,0.10526229950600086
40,15,4,utility_1,add,spearman,-0.4992481203007519,-0.4973503432188596
60,15,3,utility_1,add,spearman,0.4195488721804511,0.41873279210421127
29,15,2,utility_1,add,spearman,0.28120300751879695,0.2810888692710861
32,15,3,utility_3,add,kendall,0.11578947368421053,0.11578809231631905
52,15,2,utility_2,multiply,kendall,-0.08421052631578947,-0.08421024466370529
37,15,4,utility_1,add,spearman,-0.2781954887218045,-0.2780872629456724
10,15,4,utility_3,add,kendall,0.021052631578947368,0.021052631303285604
58,15,4,utility_1,multiply,spearman,0.4481203007518797,0.4469956096642001
54,15,4,utility_3,multiply,spearman,0.060150375939849614,0.06015032351026499
22,15,4,utility_3,multiply,spearman,-0.306766917293233,-0.30659147042281176
24,15,4,utility_2,multiply,spearman,0.13233082706766916,0.13232813756356948
16,15,2,utility_3,multiply,spearman,0.07669172932330826,0.0766915528011655
35,15,2,utility_3,multiply,kendall,0.28421052631578947,0.2840902221944039
12,15,2,utility_2,add,spearman,0.024060150375939848,0.024060149838516388
10,15,4,utility_2,add,spearman,0.12330827067669171,0.12330637979813326
54,15,3,utility_3,multiply,kendall,-0.3473684210526316,-0.3470447549552732
5,15,2,utility_3,add,spearman,0.03909774436090225,0.03909773827330502
15,15,4,utility_1,add,kendall,0.1424807070437933,0.14247681890885705
37,15,4,utility_3,multiply,spearman,0.42556390977443603,0.42468917883968016
44,15,4,utility_3,add,spearman,-0.17293233082706763,-0.17292212281278926
17,15,3,utility_3,multiply,kendall,-0.08421052631578947,-0.08421024466370529
42,15,4,utility_2,multiply,kendall,-0.042105263157894736,-0.04210525434062847
53,15,3,utility_3,multiply,spearman,-0.06616541353383458,-0.06616532911687249
16,15,4,utility_2,add,spearman,0.02857142857142857,0.02857142730246157
10,15,3,utility_3,multiply,spearman,0.06616541353383458,0.06616532911687249
39,15,3,utility_2,add,kendall,-0.25263157894736843,-0.2525644326415041
20,15,4,utility_2,add,spearman,-0.05263157894736842,-0.05263155204815638
26,15,4,utility_3,multiply,kendall,0.1368421052631579,0.13683892627378003
42,15,4,utility_2,add,spearman,-0.051127819548872175,-0.05112779627779279
54,15,2,utility_2,multiply,kendall,-0.1213724541484165,-0.12137070682964225
41,15,4,utility_2,multiply,spearman,0.15488721804511277,0.15488132280712763
11,15,4,utility_3,add,kendall,-0.08971007480535134,-0.08970968848429886
10,15,4,utility_1,add,spearman,0.42105263157894735,0.4202221870011512
