iteration,node_count,no_intervention_pts,utility_type,calculation_method,metric,average_value,single_no
43,30,2,utility_3,multiply,spearman,-0.16691729323308271,-0.16690873536868273
50,30,2,utility_3,add,spearman,0.02857142857142857,0.02857142730246157
6,30,2,utility_2,multiply,kendall,0.31134673020680753,0.31115797282461216
15,30,4,utility_1,add,kendall,0.2947368421052632,0.29459284658637697
13,30,4,utility_3,add,spearman,-0.18646616541353384,-0.1864513111992337
9,30,2,utility_2,add,kendall,0.021052631578947368,0.021052631303285604
54,30,4,utility_3,add,spearman,-0.021052631578947364,-0.0210526313032856
1,30,4,utility_1,add,kendall,0.0736842105263158,0.07368406598423834
18,30,4,utility_3,multiply,kendall,0.3492112372789303,0.3488790410602214
48,30,2,utility_1,add,kendall,-0.10526315789473685,-0.10526229950600086
31,30,3,utility_3,add,kendall,-0.16842105263157894,-0.16841210378594335
27,30,3,utility_2,multiply,kendall,-0.3684210526315789,-0.3679889256801694
12,30,3,utility_1,add,spearman,-0.015037593984962403,-0.015037593933703679
14,30,4,utility_3,multiply,kendall,-0.042105263157894736,-0.04210525434062847
49,30,2,utility_2,multiply,spearman,0.5293233082706766,0.5268084635721407
7,30,2,utility_3,multiply,kendall,-0.0736842105263158,-0.07368406598423834
5,30,4,utility_1,multiply,kendall,0.11578947368421053,0.11578809231631905
22,30,4,utility_1,add,kendall,0.28421052631578947,0.2840902221944039
7,30,4,utility_2,add,spearman,-0.4977443609022556,-0.4958740032208692
58,30,2,utility_2,add,kendall,-0.3157894736842105,-0.3155870523043374
50,30,2,utility_2,multiply,kendall,-0.010526315789473684,-0.0105263157808583
30,30,4,utility_1,add,spearman,0.09473684210526315,0.09473633487840878
16,30,4,utility_2,multiply,kendall,-0.11578947368421053,-0.11578809231631905
20,30,4,utility_3,multiply,kendall,0.4105263157894737,0.4097923815022709
26,30,3,utility_1,add,spearman,-0.4676691729323308,-0.46628551909076316
52,30,2,utility_2,add,spearman,0.2646616541353383,0.26457710268233425
15,30,4,utility_1,multiply,kendall,0.2736842105263158,0.2735843952206583
26,30,3,utility_1,multiply,kendall,-0.269130224416054,-0.2690383644929097
13,30,4,utility_2,multiply,kendall,0.031578947368421054,0.03157894527550118
16,30,2,utility_2,multiply,kendall,-0.07915594835766293,-0.07915574162046678
29,30,2,utility_2,add,spearman,0.1969924812030075,0.19697295997470446
44,30,4,utility_3,multiply,kendall,0.06315789473684211,0.06315782783021072
40,30,2,utility_1,add,spearman,-0.1969924812030075,-0.19697295997470446
53,30,2,utility_2,multiply,spearman,0.42556390977443603,0.42468917883968016
34,30,2,utility_2,add,kendall,-0.11578947368421053,-0.11578809231631905
59,30,2,utility_2,multiply,spearman,0.15037593984962402,0.15037085221459068
57,30,3,utility_1,multiply,kendall,-0.23746784507298882,-0.23741844787627756
21,30,3,utility_3,add,kendall,-0.026385316119220983,-0.026385315266868055
29,30,2,utility_3,multiply,kendall,0.09473684210526316,0.0947363348784088
12,30,4,utility_3,multiply,kendall,0.17414308638685846,0.17413251747906158
42,30,3,utility_1,multiply,kendall,0.4736842105263158,0.47221218932615344
53,30,3,utility_1,add,spearman,0.16842105263157892,0.16841210378594332
36,30,4,utility_1,add,kendall,0.2222222222222222,0.2221866880960232
43,30,4,utility_1,multiply,kendall,-0.15549653737472702,-0.1554905256444868
57,30,4,utility_3,multiply,spearman,0.19999999999999998,0.19997895087522655
54,30,3,utility_1,add,spearman,-0.09624060150375939,-0.09624005277506183
21,30,3,utility_3,multiply,kendall,0.021052631578947368,0.021052631303285604
25,30,2,utility_2,add,kendall,0.22105263157894736,0.22101801670355006
55,30,2,utility_3,multiply,kendall,-0.0736842105263158,-0.07368406598423834
18,30,4,utility_2,add,spearman,-0.43458646616541347,-0.4336176189637752
40,30,2,utility_3,multiply,kendall,0.25263157894736843,0.2525644326415041
8,30,3,utility_2,add,spearman,0.10225563909774435,0.10225489637108244
27,30,3,utility_3,add,kendall,-0.021052631578947368,-0.021052631303285604
39,30,4,utility_2,multiply,spearman,0.045112781954887216,0.045112769506528975
52,30,4,utility_1,multiply,spearman,0.18345864661654135,0.18344494716810414
10,30,3,utility_3,multiply,kendall,0.06315789473684211,0.06315782783021072
44,30,2,utility_2,multiply,spearman,-0.04962406015037594,-0.04962404010502834
60,30,3,utility_1,add,spearman,0.1789473684210526,0.17893526584868608
8,30,4,utility_2,multiply,spearman,0.44060150375939844,0.4395656336975892
53,30,3,utility_1,multiply,kendall,0.30903502310036884,0.30885308065369754
2,30,4,utility_2,multiply,kendall,-0.042105263157894736,-0.04210525434062847
60,30,3,utility_3,add,spearman,0.362406015037594,0.36200742616825243
44,30,2,utility_3,add,spearman,-0.21654135338345865,-0.2165101085445842
3,30,4,utility_2,add,kendall,0.1368421052631579,0.13683892627378003
35,30,4,utility_1,multiply,spearman,-0.17293233082706763,-0.17292212281278926
17,30,3,utility_1,add,spearman,0.02857142857142857,0.02857142730246157
9,30,4,utility_2,add,kendall,0.06315789473684211,0.06315782783021072
21,30,3,utility_1,multiply,spearman,0.4781954887218045,0.4766543529747254
10,30,4,utility_3,multiply,kendall,0.23746784507298882,0.23741844787627756
59,30,3,utility_1,add,spearman,0.3684210526315789,0.3679889256801694
16,30,2,utility_2,multiply,spearman,-0.10827067669172932,-0.10826968867793796
10,30,3,utility_3,add,spearman,-0.060150375939849614,-0.06015032351026499
25,30,3,utility_1,multiply,spearman,0.2045112781954887,0.20448776005045322
47,30,4,utility_3,add,spearman,0.1609022556390977,0.1608951278128157
58,30,4,utility_1,multiply,kendall,0.1319265805961049,0.13192393182669873
54,30,4,utility_2,multiply,kendall,-0.1319265805961049,-0.13192393182669873
30,30,4,utility_1,multiply,spearman,0.20300751879699244,0.20298484798123392
13,30,4,utility_1,multiply,kendall,0.32190085665449597,0.3216783726072038
16,30,2,utility_3,add,spearman,0.3293233082706767,0.32907437638512654
49,30,3,utility_2,multiply,spearman,0.21954887218045113,0.219515411279098
20,30,2,utility_2,add,kendall,-0.09473684210526316,-0.0947363348784088
38,30,4,utility_2,multiply,kendall,0.021052631578947368,0.021052631303285604
10,30,2,utility_3,multiply,spearman,0.1789473684210526,0.17893526584868608
18,30,3,utility_1,multiply,kendall,-0.2599551802716583,-0.25987781915245967
43,30,4,utility_1,multiply,spearman,-0.2120300751879699,-0.21200193383345273
11,30,4,utility_3,add,kendall,0.12631578947368421,0.12631365701011676
25,30,2,utility_1,multiply,spearman,0.0781954887218045,0.07819529421658951
17,30,2,utility_3,multiply,kendall,-0.036939442566909376,-0.03693943798377224
53,30,4,utility_1,add,spearman,-0.018045112781954885,-0.01804511265441101
32,30,4,utility_3,add,spearman,0.3037593984962406,0.30359228008325867
37,30,4,utility_3,multiply,spearman,0.009022556390977442,0.00902255638699137
37,30,2,utility_3,multiply,kendall,0.015831189671532585,0.015831189605243778
17,30,4,utility_1,multiply,spearman,-0.05864661654135337,-0.058646570343118334
40,30,3,utility_1,multiply,spearman,0.1518796992481203,0.15187435290810075
6,30,2,utility_3,add,kendall,0.18947368421052632,0.1894575989307692
2,30,3,utility_3,multiply,kendall,0.0,0.0
30,30,3,utility_3,multiply,kendall,0.24210526315789474,0.2420508915531183
8,30,2,utility_2,add,spearman,0.24360902255639094,0.2435529551680633
17,30,4,utility_2,multiply,spearman,-0.2300751879699248,-0.23003296630237585
4,30,3,utility_1,multiply,spearman,0.669172932330827,0.6615264948143617
46,30,4,utility_2,multiply,spearman,-0.030075187969924807,-0.030075186330016622
20,30,2,utility_3,multiply,kendall,0.3473684210526316,0.3470447549552732
33,30,2,utility_2,add,spearman,0.3037593984962406,0.30359228008325867
5,30,4,utility_2,multiply,kendall,0.09473684210526316,0.0947363348784088
32,30,3,utility_2,multiply,spearman,0.10827067669172932,0.10826968867793796
20,30,2,utility_3,add,spearman,0.33082706766917286,0.33057248702539366
54,30,4,utility_2,add,spearman,-0.5894736842105263,-0.5852683425988403
48,30,3,utility_2,multiply,kendall,0.16842105263157894,0.16841210378594335
2,30,2,utility_3,add,spearman,0.015037593984962403,0.015037593933703679
35,30,4,utility_3,multiply,spearman,-0.34285714285714286,-0.3425536301934328
46,30,4,utility_3,add,spearman,0.051127819548872175,0.05112779627779279
23,30,3,utility_2,add,kendall,0.08421052631578947,0.08421024466370529
9,30,4,utility_3,add,kendall,-0.1368421052631579,-0.13683892627378003
7,30,3,utility_1,multiply,spearman,-0.4466165413533834,-0.4455100737332825
39,30,3,utility_2,add,spearman,-0.1639097744360902,-0.16390195765063495
15,30,4,utility_2,add,kendall,0.33245498310218435,0.3321941735810184
9,30,3,utility_1,add,spearman,0.15789473684210525,0.15788824863728226
29,30,3,utility_3,multiply,kendall,0.052631578947368425,0.05263155204815639
22,30,2,utility_3,multiply,kendall,0.09473684210526316,0.0947363348784088
39,30,3,utility_3,multiply,spearman,0.47218045112781953,0.4707309227939958
13,30,3,utility_2,multiply,spearman,0.4195488721804511,0.41873279210421127
32,30,3,utility_2,add,spearman,0.2120300751879699,0.21200193383345273
58,30,2,utility_1,multiply,spearman,-0.312781954887218,-0.3125888658164195
32,30,2,utility_3,multiply,kendall,-0.15789473684210525,-0.15788824863728226
33,30,2,utility_3,multiply,spearman,-0.016541353383458645,-0.016541353300907266
34,30,4,utility_3,add,spearman,-0.015037593984962403,-0.015037593933703679
53,30,4,utility_1,multiply,spearman,0.1518796992481203,0.15187435290810075
11,30,4,utility_3,add,spearman,0.156390977443609,0.15638479139016084
23,30,4,utility_1,add,kendall,0.22691371862530044,0.22687429990618196
5,30,3,utility_1,multiply,spearman,-0.04360902255639097,-0.04360901204851062
22,30,3,utility_3,add,kendall,-0.010526315789473684,-0.0105263157808583
23,30,4,utility_2,add,spearman,0.10977443609022557,0.10977337764791938
17,30,2,utility_1,multiply,kendall,0.24210526315789474,0.2420508915531183
14,30,4,utility_1,add,kendall,0.23746784507298882,0.23741844787627756
21,30,3,utility_2,add,kendall,-0.18947368421052632,-0.1894575989307692
43,30,4,utility_2,add,spearman,-0.13533834586466165,-0.13533533733540531
18,30,2,utility_1,multiply,kendall,-0.2947368421052632,-0.29459284658637697
53,30,2,utility_3,multiply,kendall,0.08421052631578947,0.08421024466370529
44,30,3,utility_2,add,spearman,0.07518796992481201,0.07518781003107539
45,30,2,utility_3,add,spearman,0.21804511278195485,0.21801277502114386
32,30,3,utility_3,add,kendall,-0.1473684210526316,-0.14736382085161526
28,30,3,utility_2,add,spearman,0.19248120300751878,0.19246380667598942
32,30,2,utility_2,add,spearman,-0.04060150375939849,-0.040601496407819404
1,30,4,utility_3,multiply,spearman,0.47518796992481205,0.4736931847247705
20,30,2,utility_3,add,kendall,0.22105263157894736,0.22101801670355006
54,30,3,utility_2,add,spearman,-0.022556390977443608,-0.02255639058823436
37,30,2,utility_1,multiply,kendall,0.15958349864271443,0.15957665719516145
21,30,4,utility_2,multiply,kendall,-0.010526315789473684,-0.0105263157808583
10,30,4,utility_3,add,kendall,-0.08421052631578947,-0.08421024466370529
41,30,4,utility_3,add,kendall,0.1473684210526316,0.14736382085161526
18,30,4,utility_1,add,spearman,-0.09473684210526315,-0.09473633487840878
49,30,2,utility_3,multiply,spearman,0.362406015037594,0.36200742616825243
59,30,2,utility_3,multiply,kendall,-0.28421052631578947,-0.2840902221944039
30,30,2,utility_1,add,spearman,0.33684210526315783,0.33656390786886053
48,30,4,utility_2,multiply,spearman,0.5293233082706766,0.5268084635721407
60,30,4,utility_1,multiply,spearman,-0.5624060150375939,-0.5590442104285325
6,30,3,utility_1,multiply,spearman,-0.193984962406015,-0.19396687937059234
16,30,3,utility_2,add,kendall,0.23157894736842105,0.23153533800008738
49,30,2,utility_1,multiply,kendall,0.2947368421052632,0.29459284658637697
43,30,4,utility_2,multiply,kendall,0.17894736842105263,0.17893526584868608
30,30,4,utility_2,add,kendall,-0.17414308638685846,-0.17413251747906158
58,30,3,utility_1,add,kendall,0.10582158705422129,0.10582070568827139
13,30,4,utility_1,add,spearman,0.07669172932330826,0.0766915528011655
30,30,2,utility_3,multiply,kendall,0.0736842105263158,0.07368406598423834
2,30,2,utility_1,add,spearman,0.45714285714285713,0.4559038405945513
41,30,4,utility_2,multiply,kendall,0.07915594835766293,0.07915574162046678
49,30,2,utility_1,add,spearman,0.3669172932330827,0.366493751804195
6,30,4,utility_1,multiply,kendall,-0.026385316119220983,-0.026385315266868055
38,30,4,utility_1,multiply,spearman,-0.18646616541353384,-0.1864513111992337
23,30,3,utility_3,add,kendall,0.042105263157894736,0.04210525434062847
4,30,4,utility_2,add,kendall,-0.10026420125303973,-0.10026352799626462
7,30,2,utility_3,add,spearman,0.3037593984962406,0.30359228008325867
17,30,2,utility_1,multiply,spearman,0.3413533834586466,0.34105636356976704
51,30,2,utility_1,multiply,kendall,-0.1213724541484165,-0.12137070682964225
51,30,3,utility_3,multiply,kendall,0.0,0.0
50,30,2,utility_1,add,kendall,0.010526315789473684,0.0105263157808583
23,30,2,utility_1,multiply,kendall,0.3684210526315789,0.3679889256801694
53,30,2,utility_3,multiply,spearman,0.16240601503759397,0.16239854907047982
41,30,2,utility_2,add,kendall,0.042105263157894736,0.04210525434062847
21,30,2,utility_2,multiply,spearman,0.07969924812030074,0.0796990341963339
36,30,3,utility_3,multiply,kendall,-0.15789473684210525,-0.15788824863728226
44,30,3,utility_2,add,kendall,0.042105263157894736,0.04210525434062847
6,30,2,utility_1,multiply,spearman,0.30075187969924805,0.30059277342992524
29,30,4,utility_2,multiply,kendall,0.38947368421052636,0.38890629334855137
56,30,2,utility_2,multiply,spearman,0.03157894736842105,0.031578945275501175
15,30,3,utility_1,multiply,kendall,0.21277799819028592,0.2127493600601221
55,30,2,utility_2,add,kendall,-0.09473684210526316,-0.0947363348784088
15,30,4,utility_3,add,kendall,0.1368421052631579,0.13683892627378003
28,30,3,utility_2,add,kendall,0.1368421052631579,0.13683892627378003
43,30,3,utility_3,add,kendall,-0.021164317410844256,-0.02116431712779291
58,30,4,utility_3,multiply,spearman,0.1744360902255639,0.1744254324707501
31,30,3,utility_2,multiply,spearman,0.4330827067669173,0.4321300720731159
54,30,3,utility_3,multiply,kendall,-0.05804769546228616,-0.05804765157430373
8,30,2,utility_3,multiply,spearman,0.21052631578947367,0.21049915247334955
37,30,2,utility_2,multiply,spearman,-0.18496240601503755,-0.1849481384950974
12,30,3,utility_3,multiply,spearman,0.20751879699248119,0.20749350853408807
9,30,2,utility_1,add,kendall,0.29023847731143076,0.29010502017476225
10,30,4,utility_1,multiply,kendall,0.1319265805961049,0.13192393182669873
18,30,4,utility_1,add,kendall,-0.036939442566909376,-0.03693943798377224
57,30,2,utility_2,multiply,spearman,0.037593984962406006,0.03759397995865239
41,30,4,utility_3,multiply,kendall,0.052631578947368425,0.05263155204815639
43,30,2,utility_1,add,spearman,0.060150375939849614,0.06015032351026499
57,30,4,utility_3,add,kendall,0.09473684210526316,0.0947363348784088
31,30,2,utility_1,multiply,spearman,0.19548872180451127,0.1954699306345134
48,30,3,utility_2,add,kendall,0.23157894736842105,0.23153533800008738
48,30,3,utility_1,add,kendall,-0.052631578947368425,-0.05263155204815639
43,30,2,utility_2,multiply,kendall,-0.09523942834879916,-0.09523890754066522
37,30,2,utility_3,add,kendall,-0.052631578947368425,-0.05263155204815639
49,30,3,utility_3,add,kendall,0.45263157894736844,0.4514508060461987
25,30,2,utility_2,multiply,spearman,0.17744360902255638,0.17743200439457146
8,30,3,utility_1,multiply,spearman,0.08721804511278194,0.08721770950038027
48,30,2,utility_3,multiply,kendall,-0.3368421052631579,-0.3365639078688606
32,30,3,utility_3,multiply,kendall,-0.16842105263157894,-0.16841210378594335
18,30,3,utility_3,add,spearman,0.05563909774436089,0.055639062233534736
12,30,4,utility_3,add,spearman,-0.18646616541353384,-0.1864513111992337
45,30,3,utility_2,add,spearman,0.37293233082706767,0.3724736215584393
59,30,2,utility_1,add,spearman,0.4917293233082706,0.48996557902874543
21,30,3,utility_2,multiply,kendall,0.010526315789473684,0.0105263157808583
50,30,3,utility_1,multiply,kendall,-0.06315789473684211,-0.06315782783021072
15,30,3,utility_1,add,spearman,0.1969924812030075,0.19697295997470446
41,30,3,utility_2,multiply,spearman,0.03157894736842105,0.031578945275501175
13,30,3,utility_3,multiply,kendall,0.021052631578947368,0.021052631303285604
21,30,2,utility_2,multiply,kendall,0.052631578947368425,0.05263155204815639
27,30,4,utility_3,multiply,kendall,0.0,0.0
15,30,2,utility_1,multiply,spearman,0.193984962406015,0.19396687937059234
23,30,4,utility_3,multiply,spearman,0.393984962406015,0.3933846770010563
4,30,3,utility_1,add,kendall,0.34300910954987274,0.34270493455491247
60,30,4,utility_3,multiply,spearman,0.38796992481203,0.3874131776760294
59,30,4,utility_1,multiply,kendall,0.031578947368421054,0.03157894527550118
34,30,3,utility_3,multiply,spearman,0.21353383458646616,0.21350468735559763
46,30,2,utility_1,multiply,kendall,0.052631578947368425,0.05263155204815639
52,30,2,utility_3,multiply,kendall,0.28421052631578947,0.2840902221944039
53,30,2,utility_2,add,kendall,0.18469721283454688,0.18468304683578168
54,30,3,utility_3,multiply,spearman,-0.12180451127819547,-0.12180273269957702
16,30,2,utility_1,add,spearman,-0.2421052631578947,-0.24205089155311824
16,30,4,utility_1,add,spearman,0.024060150375939848,0.024060149838516388
40,30,3,utility_1,add,kendall,-0.1424807070437933,-0.14247681890885705
9,30,2,utility_1,add,spearman,0.3954887218045112,0.394877144696034
27,30,3,utility_1,add,spearman,0.3443609022556391,0.3440507852255121
9,30,2,utility_1,multiply,kendall,0.31134673020680753,0.31115797282461216
54,30,3,utility_3,add,kendall,0.21635959217761205,0.2163284774236518
25,30,2,utility_1,add,kendall,0.16842105263157894,0.16841210378594335
26,30,2,utility_1,add,spearman,0.012030075187969924,0.01203007517117301
6,30,2,utility_1,add,spearman,-0.11879699248120301,-0.11879542252103414
18,30,4,utility_1,multiply,kendall,-0.19999999999999998,-0.19997895087522655
54,30,4,utility_3,add,kendall,0.010526315789473684,0.0105263157808583
54,30,2,utility_2,multiply,spearman,-0.08571428571428572,-0.0857139780266523
16,30,4,utility_2,add,spearman,-0.26165413533834586,-0.261574237024055
14,30,3,utility_3,multiply,spearman,0.47218045112781953,0.4707309227939958
32,30,3,utility_3,multiply,spearman,-0.25864661654135335,-0.2585711656310256
28,30,2,utility_1,multiply,spearman,0.7157894736842104,0.7053303507457428
4,30,4,utility_3,add,spearman,-0.15488721804511277,-0.15488132280712763
14,30,2,utility_2,multiply,kendall,0.10526315789473685,0.10526229950600086
56,30,3,utility_3,add,spearman,0.010526315789473682,0.010526315780858298
21,30,3,utility_2,multiply,spearman,-0.012030075187969924,-0.01203007517117301
45,30,3,utility_1,multiply,spearman,-0.5473684210526315,-0.5444151383528789
60,30,2,utility_3,multiply,spearman,0.39999999999999997,0.39935354283669466
10,30,2,utility_2,multiply,kendall,-0.10526315789473685,-0.10526229950600086
44,30,3,utility_2,multiply,kendall,-0.005277063223844196,-0.005277063223571383
52,30,3,utility_1,multiply,spearman,0.13834586466165413,0.13834250758691854
4,30,4,utility_1,multiply,spearman,0.5067669172932331,0.50472732488973
51,30,4,utility_2,add,kendall,-0.1473684210526316,-0.14736382085161526
46,30,3,utility_1,multiply,kendall,-0.1473684210526316,-0.14736382085161526
39,30,4,utility_3,add,spearman,0.706766917293233,0.6969045338059207
15,30,2,utility_3,multiply,kendall,0.12631578947368421,0.12631365701011676
1,30,4,utility_1,multiply,spearman,-0.007518796992481202,-0.0075187969908792765
10,30,4,utility_2,multiply,kendall,-0.24210526315789474,-0.2420508915531183
34,30,4,utility_1,add,spearman,0.17593984962406017,0.17592872646552205
27,30,4,utility_3,add,kendall,0.1473684210526316,0.14736382085161526
52,30,2,utility_2,multiply,kendall,0.3746714888929379,0.3742021944860694
4,30,2,utility_2,multiply,kendall,0.3473684210526316,0.3470447549552732
51,30,4,utility_1,multiply,spearman,-0.015037593984962403,-0.015037593933703679
32,30,2,utility_1,multiply,spearman,0.27518796992481204,0.27508541095894273
29,30,4,utility_1,add,kendall,0.18947368421052632,0.1894575989307692
35,30,2,utility_2,multiply,kendall,-0.17894736842105263,-0.17893526584868608
16,30,4,utility_1,add,kendall,0.06315789473684211,0.06315782783021072
1,30,4,utility_2,multiply,spearman,0.05413533834586466,0.05413530737961733
12,30,2,utility_3,multiply,kendall,0.031578947368421054,0.03157894527550118
47,30,2,utility_2,add,kendall,0.23746784507298882,0.23741844787627756
45,30,4,utility_1,add,spearman,-0.021052631578947364,-0.0210526313032856
46,30,4,utility_1,multiply,kendall,0.24210526315789474,0.2420508915531183
9,30,2,utility_1,multiply,spearman,0.4646616541353384,0.4633206023879107
56,30,2,utility_3,add,spearman,0.3639097744360902,0.3635030005108888
19,30,4,utility_1,add,kendall,0.06315789473684211,0.06315782783021072
54,30,3,utility_3,add,spearman,0.29624060150375936,0.2960929397660021
20,30,4,utility_1,add,spearman,0.35037593984962395,0.3500382615369783
36,30,2,utility_2,add,kendall,-0.22105263157894736,-0.22101801670355006
47,30,3,utility_2,add,kendall,0.3263157894736842,0.3260778576934972
59,30,4,utility_2,add,spearman,0.4676691729323308,0.46628551909076316
58,30,4,utility_2,multiply,kendall,0.10526315789473685,0.10526229950600086
60,30,3,utility_2,add,spearman,0.3533834586466165,0.35303129358381335
3,30,2,utility_1,add,kendall,0.34300910954987274,0.34270493455491247
3,30,3,utility_1,multiply,kendall,0.16842105263157894,0.16841210378594335
38,30,4,utility_3,multiply,kendall,-0.4421052631578947,-0.44105208398603846
31,30,2,utility_2,add,kendall,0.052631578947368425,0.05263155204815639
34,30,3,utility_2,add,spearman,-0.05714285714285714,-0.05714281656906838
34,30,3,utility_2,multiply,kendall,-0.1473684210526316,-0.14736382085161526
57,30,3,utility_3,multiply,kendall,0.06315789473684211,0.06315782783021072
35,30,3,utility_1,add,spearman,-0.12481203007518797,-0.12481002130351124
26,30,2,utility_3,add,kendall,0.24210526315789474,0.2420508915531183
52,30,3,utility_3,add,kendall,0.1473684210526316,0.14736382085161526
30,30,2,utility_3,add,spearman,-0.016541353383458645,-0.016541353300907266
4,30,4,utility_1,multiply,kendall,0.3473684210526316,0.3470447549552732
39,30,4,utility_1,add,spearman,-0.35488721804511275,-0.35452762805313687
5,30,3,utility_2,add,spearman,-0.20150375939849624,-0.2014819114128488
