iteration,node_count,no_intervention_pts,utility_type,calculation_method,metric,average_value,single_no
52,50,4,utility_1,multiply,kendall,0.052631578947368425,0.05263155204815639
13,50,4,utility_2,add,spearman,0.14436090225563908,0.14435675146900465
29,50,4,utility_1,add,spearman,-0.2781954887218045,-0.2780872629456724
30,50,2,utility_2,multiply,kendall,-0.19999999999999998,-0.19997895087522655
21,50,2,utility_1,multiply,spearman,0.4270676691729323,0.4261777720368687
53,50,3,utility_2,multiply,kendall,0.042105263157894736,0.04210525434062847
43,50,4,utility_1,add,spearman,0.23909774436090225,0.23904664195251113
1,50,3,utility_3,add,spearman,0.08270676691729321,0.0827065095089057
59,50,4,utility_2,add,kendall,0.1368421052631579,0.13683892627378003
17,50,3,utility_3,add,kendall,-0.15303483349148167,-0.15302928138135843
50,50,3,utility_3,multiply,kendall,0.10026420125303973,0.10026352799626462
2,50,3,utility_3,multiply,spearman,0.41353383458646614,0.41277327552524495
59,50,3,utility_2,add,spearman,0.08872180451127819,0.08872143898407647
26,50,2,utility_1,multiply,kendall,0.20106101540302043,0.20103940508790466
55,50,4,utility_1,add,spearman,0.1744360902255639,0.1744254324707501
22,50,3,utility_1,multiply,kendall,0.28421052631578947,0.2840902221944039
39,50,4,utility_2,add,kendall,0.35789473684210527,0.3575199265861138
16,50,3,utility_3,multiply,spearman,0.1413533834586466,0.14134964632474362
27,50,3,utility_1,add,spearman,0.05563909774436089,0.055639062233534736
23,50,4,utility_2,add,kendall,0.010526315789473684,0.0105263157808583
55,50,4,utility_3,multiply,kendall,-0.010526315789473684,-0.0105263157808583
3,50,2,utility_3,multiply,kendall,0.052631578947368425,0.05263155204815639
45,50,2,utility_2,multiply,spearman,0.051127819548872175,0.05112779627779279
58,50,2,utility_2,multiply,kendall,0.08421052631578947,0.08421024466370529
59,50,2,utility_3,add,spearman,0.5804511278195488,0.5765431724236569
37,50,4,utility_1,multiply,spearman,0.19248120300751878,0.19246380667598942
52,50,3,utility_1,add,spearman,-0.010526315789473682,-0.010526315780858298
38,50,3,utility_1,multiply,kendall,-0.25263157894736843,-0.2525644326415041
44,50,4,utility_1,multiply,kendall,0.10026420125303971,0.1002635279962646
16,50,2,utility_2,multiply,spearman,0.13834586466165413,0.13834250758691854
37,50,4,utility_2,add,kendall,0.1473684210526316,0.14736382085161526
37,50,4,utility_1,add,kendall,0.01583118967153259,0.01583118960524378
17,50,3,utility_1,add,spearman,-0.13533834586466165,-0.13533533733540531
21,50,3,utility_3,multiply,spearman,-0.022556390977443608,-0.02255639058823436
49,50,2,utility_2,add,spearman,-0.193984962406015,-0.19396687937059234
41,50,2,utility_3,add,spearman,-0.04661654135338346,-0.04661652668797066
48,50,2,utility_3,multiply,kendall,0.3342280889207035,0.333960358552542
49,50,2,utility_3,multiply,spearman,0.45714285714285713,0.4559038405945513
10,50,4,utility_3,add,kendall,0.16842105263157894,0.16841210378594335
32,50,3,utility_3,multiply,kendall,0.1473684210526316,0.14736382085161526
43,50,3,utility_3,add,spearman,0.0015037593984962405,0.0015037593984957279
31,50,2,utility_3,add,spearman,0.09924812030075188,0.0992474804301966
56,50,3,utility_1,multiply,spearman,-0.3669172932330827,-0.366493751804195
12,50,4,utility_2,add,kendall,-0.3263157894736842,-0.3260778576934972
44,50,2,utility_2,multiply,spearman,-0.08270676691729321,-0.0827065095089057
29,50,2,utility_2,multiply,spearman,-0.32631578947368417,-0.32607785769349706
59,50,4,utility_1,add,spearman,-0.21804511278195485,-0.21801277502114386
43,50,4,utility_1,multiply,kendall,-0.052631578947368425,-0.05263155204815639
39,50,2,utility_3,multiply,kendall,0.1319265805961049,0.13192393182669873
13,50,3,utility_2,multiply,spearman,-0.5142857142857143,-0.5120962157902195
38,50,4,utility_3,multiply,kendall,0.22105263157894736,0.22101801670355006
46,50,3,utility_2,multiply,kendall,0.2269137186253004,0.22687429990618196
25,50,2,utility_2,multiply,spearman,0.0,0.0
40,50,3,utility_3,multiply,kendall,-0.0736842105263158,-0.07368406598423834
29,50,3,utility_2,add,spearman,-0.28421052631578947,-0.2840902221944039
8,50,2,utility_2,multiply,kendall,0.010526315789473684,0.0105263157808583
18,50,4,utility_2,add,spearman,0.2526315789473684,0.252564432641504
11,50,2,utility_1,add,spearman,0.3684210526315789,0.3679889256801694
10,50,2,utility_3,multiply,spearman,-0.02706766917293233,-0.027067668204527457
33,50,2,utility_2,multiply,kendall,0.0736842105263158,0.07368406598423834
4,50,2,utility_2,multiply,kendall,0.052631578947368425,0.05263155204815639
19,50,3,utility_1,add,kendall,0.23157894736842105,0.23153533800008738
32,50,4,utility_2,multiply,kendall,-0.23157894736842105,-0.23153533800008738
4,50,2,utility_3,add,kendall,-0.031578947368421054,-0.03157894527550118
17,50,2,utility_1,multiply,spearman,0.3383458646616541,0.3380615010457604
5,50,3,utility_1,multiply,kendall,0.2105263157894737,0.21049915247334955
51,50,2,utility_3,multiply,spearman,0.1744360902255639,0.1744254324707501
57,50,4,utility_1,multiply,spearman,0.156390977443609,0.15638479139016084
2,50,3,utility_2,add,kendall,0.19525133928223526,0.1952326613424539
51,50,4,utility_1,add,spearman,0.30225563909774433,0.3020925657365221
20,50,2,utility_1,add,spearman,0.34285714285714286,0.3425536301934328
38,50,3,utility_3,add,spearman,0.393984962406015,0.3933846770010563
38,50,3,utility_1,multiply,spearman,-0.3233082706766917,-0.32308095097251405
24,50,2,utility_2,multiply,kendall,0.052631578947368425,0.05263155204815639
37,50,4,utility_3,add,kendall,-0.04749356901459776,-0.04749355291718325
31,50,3,utility_1,add,spearman,0.14586466165413534,0.1458602907695136
28,50,3,utility_2,multiply,kendall,0.1473684210526316,0.14736382085161526
40,50,3,utility_1,add,kendall,0.17894736842105263,0.17893526584868608
28,50,2,utility_1,add,kendall,-0.3263157894736842,-0.3260778576934972
23,50,3,utility_1,add,spearman,0.39999999999999997,0.39935354283669466
17,50,3,utility_1,add,kendall,-0.10026420125303971,-0.1002635279962646
17,50,4,utility_1,multiply,kendall,0.09473684210526316,0.0947363348784088
49,50,2,utility_2,add,kendall,-0.16842105263157894,-0.16841210378594335
9,50,3,utility_3,add,spearman,0.019548872180451125,0.019548871990140975
48,50,2,utility_2,add,spearman,0.22556390977443608,0.22552564170704015
58,50,3,utility_3,add,spearman,0.1518796992481203,0.15187435290810075
24,50,4,utility_3,add,spearman,0.25864661654135335,0.2585711656310256
43,50,2,utility_2,add,spearman,0.07969924812030074,0.0796990341963339
42,50,2,utility_3,add,spearman,-0.1263157894736842,-0.12631365701011668
30,50,2,utility_3,multiply,kendall,0.11578947368421053,0.11578809231631905
20,50,4,utility_2,add,spearman,-0.18345864661654135,-0.18344494716810414
43,50,3,utility_3,add,kendall,0.031578947368421054,0.03157894527550118
19,50,3,utility_2,add,kendall,0.010526315789473684,0.0105263157808583
52,50,4,utility_3,multiply,kendall,-0.0736842105263158,-0.07368406598423834
33,50,3,utility_2,multiply,kendall,-0.06860182190997455,-0.06860172077410476
12,50,4,utility_1,add,kendall,0.16358895993917008,0.16358121907912862
54,50,4,utility_2,multiply,kendall,0.05804769546228616,0.05804765157430373
31,50,4,utility_2,add,kendall,0.11081832770072811,0.11081721805174248
24,50,3,utility_3,add,spearman,0.045112781954887216,0.045112769506528975
4,50,4,utility_3,add,spearman,0.030075187969924807,0.030075186330016622
3,50,3,utility_2,add,kendall,0.16358895993917008,0.16358121907912862
34,50,3,utility_1,add,kendall,0.12631578947368421,0.12631365701011676
31,50,4,utility_3,multiply,kendall,-0.2585760979683656,-0.25850074892488273
35,50,4,utility_3,multiply,spearman,-0.13684210526315788,-0.13683892627378
18,50,3,utility_1,multiply,spearman,0.14586466165413534,0.1458602907695136
38,50,2,utility_3,multiply,spearman,0.2902255639097744,0.2900921361183784
29,50,2,utility_1,add,kendall,0.042105263157894736,0.04210525434062847
22,50,2,utility_2,multiply,kendall,0.042105263157894736,0.04210525434062847
5,50,2,utility_2,add,spearman,0.06616541353383458,0.06616532911687249
4,50,2,utility_2,multiply,spearman,0.14736842105263157,0.14736382085161523
40,50,4,utility_1,add,spearman,0.38646616541353385,0.38591990428357076
33,50,4,utility_2,add,kendall,0.042105263157894736,0.04210525434062847
26,50,2,utility_2,multiply,spearman,0.3157894736842105,0.3155870523043374
47,50,4,utility_1,add,kendall,0.11578947368421053,0.11578809231631905
53,50,4,utility_1,multiply,spearman,0.10075187969924812,0.10075118993164409
22,50,3,utility_2,multiply,spearman,-0.45112781954887216,-0.4499659779399287
33,50,4,utility_1,multiply,spearman,0.08421052631578946,0.08421024466370527
59,50,3,utility_3,multiply,kendall,0.4842105263157895,0.4825733347109152
9,50,2,utility_1,multiply,spearman,0.3203007518796992,0.320083666303474
50,50,3,utility_1,add,kendall,-0.1013365761556563,-0.10133586616769899
35,50,3,utility_2,multiply,spearman,0.23458646616541348,0.234539972577723
27,50,4,utility_2,add,spearman,0.04210526315789473,0.042105254340628465
17,50,4,utility_1,multiply,spearman,0.13383458646616542,0.13383174101827502
14,50,4,utility_2,multiply,spearman,-0.21353383458646616,-0.21350468735559763
59,50,4,utility_2,multiply,spearman,0.3203007518796992,0.320083666303474
1,50,3,utility_3,multiply,kendall,-0.04749356901459776,-0.04749355291718325
32,50,4,utility_2,add,spearman,0.06165413533834586,0.06165407602270888
7,50,4,utility_2,multiply,spearman,-0.09774436090225563,-0.09774376800117857
48,50,3,utility_1,multiply,spearman,0.08872180451127819,0.08872143898407647
42,50,3,utility_2,add,spearman,0.12030075187969923,0.12029908020857116
12,50,4,utility_2,multiply,kendall,-0.4421052631578947,-0.44105208398603846
49,50,3,utility_2,add,spearman,0.2721804511278195,0.27208332090212006
37,50,3,utility_2,multiply,spearman,0.009022556390977442,0.00902255638699137
56,50,4,utility_1,multiply,kendall,0.12631578947368421,0.12631365701011676
58,50,3,utility_3,multiply,kendall,0.18469721283454688,0.18468304683578168
7,50,3,utility_1,multiply,spearman,-0.23759398496240602,-0.2375444574357302
45,50,3,utility_3,add,kendall,-0.16842105263157894,-0.16841210378594335
30,50,2,utility_3,add,spearman,0.11578947368421053,0.11578809231631905
6,50,3,utility_1,multiply,spearman,0.08571428571428572,0.0857139780266523
3,50,3,utility_2,add,spearman,0.21954887218045113,0.219515411279098
7,50,3,utility_3,multiply,kendall,-0.19999999999999998,-0.19997895087522655
47,50,2,utility_2,add,spearman,0.48872180451127817,0.48700956218202984
8,50,4,utility_2,multiply,kendall,0.06315789473684211,0.06315782783021072
53,50,3,utility_3,multiply,spearman,-0.19248120300751878,-0.19246380667598942
44,50,3,utility_3,add,kendall,0.06860182190997455,0.06860172077410476
14,50,2,utility_3,multiply,kendall,0.10026420125303973,0.10026352799626462
43,50,4,utility_2,multiply,spearman,-0.4661654135338345,-0.46480319066955444
23,50,3,utility_2,multiply,kendall,0.0,0.0
5,50,2,utility_2,add,kendall,0.021052631578947368,0.021052631303285604
37,50,3,utility_1,add,spearman,0.022556390977443608,0.02255639058823436
54,50,3,utility_1,add,spearman,0.23157894736842105,0.23153533800008738
53,50,2,utility_3,multiply,spearman,0.12030075187969923,0.12029908020857116
15,50,2,utility_1,multiply,kendall,0.47619047619047616,0.4746803632331684
34,50,4,utility_3,add,kendall,0.08421052631578947,0.08421024466370529
34,50,3,utility_3,add,kendall,-0.021052631578947368,-0.021052631303285604
19,50,4,utility_2,multiply,kendall,-0.07915594835766293,-0.07915574162046678
8,50,3,utility_2,add,kendall,-0.031578947368421054,-0.03157894527550118
7,50,2,utility_2,multiply,spearman,0.0631578947368421,0.06315782783021069
40,50,3,utility_3,add,spearman,-0.10676691729323308,-0.10676599591225584
37,50,3,utility_1,multiply,kendall,0.05804769546228616,0.05804765157430373
47,50,3,utility_3,add,spearman,0.4195488721804511,0.41873279210421127
60,50,3,utility_1,add,kendall,0.16358895993917008,0.16358121907912862
23,50,4,utility_3,multiply,spearman,0.010526315789473682,0.010526315780858298
3,50,2,utility_2,add,kendall,-0.19999999999999998,-0.19997895087522655
33,50,4,utility_3,multiply,spearman,0.24962406015037594,0.24956078418875213
60,50,4,utility_2,multiply,kendall,-0.19999999999999998,-0.19997895087522655
42,50,2,utility_1,multiply,spearman,0.4812030075187969,0.47961440915259057
9,50,4,utility_3,multiply,spearman,-0.10676691729323308,-0.10676599591225584
44,50,3,utility_2,add,spearman,-0.3669172932330827,-0.366493751804195
6,50,2,utility_1,multiply,kendall,0.021164317410844256,0.02116431712779291
10,50,3,utility_2,add,spearman,-0.12481203007518797,-0.12481002130351124
41,50,3,utility_2,add,kendall,0.1368421052631579,0.13683892627378003
29,50,3,utility_3,add,kendall,0.11081832770072811,0.11081721805174248
43,50,2,utility_3,multiply,kendall,0.06315789473684211,0.06315782783021072
56,50,3,utility_2,add,kendall,-0.25263157894736843,-0.2525644326415041
28,50,2,utility_2,add,kendall,0.24210526315789474,0.2420508915531183
40,50,4,utility_2,add,spearman,-0.1819548872180451,-0.1819417376615781
33,50,4,utility_3,add,kendall,0.22105263157894736,0.22101801670355006
57,50,3,utility_1,multiply,spearman,-0.18646616541353384,-0.1864513111992337
1,50,2,utility_3,add,kendall,-0.09473684210526316,-0.0947363348784088
27,50,4,utility_3,multiply,kendall,-0.2105263157894737,-0.21049915247334955
51,50,2,utility_2,add,kendall,0.19047885669759831,0.1904623423231578
48,50,2,utility_1,add,spearman,0.4827067669172932,0.4810940144244904
30,50,4,utility_1,multiply,spearman,0.4676691729323308,0.46628551909076316
21,50,3,utility_2,multiply,spearman,0.1969924812030075,0.19697295997470446
6,50,3,utility_3,multiply,kendall,0.12631578947368421,0.12631365701011676
53,50,4,utility_1,add,spearman,0.07368421052631578,0.07368406598423832
6,50,2,utility_3,add,kendall,-0.10526315789473685,-0.10526229950600086
16,50,3,utility_3,add,kendall,0.0,0.0
29,50,2,utility_3,multiply,spearman,0.22105263157894736,0.22101801670355006
52,50,4,utility_3,add,spearman,0.26616541353383455,0.2660784562009413
8,50,2,utility_2,add,spearman,0.15789473684210525,0.15788824863728226
27,50,2,utility_1,add,spearman,-0.24360902255639094,-0.2435529551680633
45,50,4,utility_1,multiply,kendall,0.15958349864271443,0.15957665719516145
17,50,2,utility_2,multiply,kendall,0.31134673020680753,0.31115797282461216
31,50,3,utility_3,add,spearman,-0.2827067669172932,-0.28258957789767297
20,50,4,utility_1,multiply,spearman,0.09022556390977443,0.09022516637342368
36,50,2,utility_2,add,kendall,-0.12631578947368421,-0.12631365701011676
30,50,2,utility_1,add,kendall,-0.06860182190997455,-0.06860172077410476
30,50,3,utility_1,multiply,kendall,0.1473684210526316,0.14736382085161526
6,50,4,utility_2,add,spearman,-0.06165413533834586,-0.06165407602270888
32,50,2,utility_1,multiply,kendall,0.4721634906975018,0.47071421451610324
46,50,3,utility_1,multiply,spearman,0.26315789473684204,0.26307569599977987
44,50,2,utility_2,add,spearman,-0.29473684210526313,-0.2945928465863769
26,50,4,utility_3,add,spearman,-0.1413533834586466,-0.14134964632474362
44,50,3,utility_2,add,kendall,-0.2796843508637424,-0.2795732293215788
41,50,4,utility_3,multiply,spearman,0.4601503759398496,0.45887130057926495
18,50,2,utility_1,multiply,spearman,-0.1413533834586466,-0.14134964632474362
23,50,3,utility_3,add,spearman,-0.05413533834586466,-0.05413530737961733
11,50,3,utility_2,multiply,kendall,0.15789473684210525,0.15788824863728226
28,50,4,utility_1,multiply,kendall,-0.30526315789473685,-0.3050919153539973
37,50,4,utility_3,multiply,kendall,-0.09473684210526316,-0.0947363348784088
41,50,3,utility_3,multiply,spearman,0.3233082706766917,0.32308095097251405
38,50,4,utility_3,add,spearman,0.4541353383458646,0.4529353939554754
43,50,3,utility_1,multiply,kendall,-0.16842105263157894,-0.16841210378594335
38,50,3,utility_2,add,spearman,-0.013533834586466165,-0.01353383455619797
2,50,3,utility_1,add,spearman,0.02706766917293233,0.027067668204527457
36,50,4,utility_1,multiply,spearman,-0.03458646616541353,-0.03458646286729324
54,50,3,utility_2,add,kendall,-0.010526315789473684,-0.0105263157808583
13,50,2,utility_1,add,spearman,0.11578947368421053,0.11578809231631905
15,50,3,utility_2,multiply,spearman,0.06766917293233082,0.0676690784828159
23,50,3,utility_2,add,kendall,0.07915594835766293,0.07915574162046678
59,50,3,utility_3,add,kendall,0.3157894736842105,0.3155870523043374
56,50,2,utility_2,multiply,kendall,0.04749356901459776,0.04749355291718325
2,50,4,utility_3,add,spearman,0.5263157894736841,0.5238688265316278
49,50,3,utility_3,multiply,spearman,0.3684210526315789,0.3679889256801694
16,50,4,utility_1,multiply,spearman,0.07518796992481201,0.07518781003107539
46,50,4,utility_1,add,kendall,0.2105263157894737,0.21049915247334955
33,50,3,utility_1,multiply,spearman,0.10075187969924812,0.10075118993164409
1,50,4,utility_2,multiply,kendall,0.010526315789473684,0.0105263157808583
3,50,4,utility_3,multiply,spearman,-0.07218045112781954,-0.07218032073553833
53,50,4,utility_3,multiply,kendall,-0.042105263157894736,-0.04210525434062847
27,50,4,utility_1,multiply,kendall,-0.06315789473684211,-0.06315782783021072
36,50,4,utility_3,add,kendall,0.036939442566909376,0.03693943798377224
52,50,2,utility_1,multiply,spearman,0.5112781954887218,0.5091496502914092
7,50,2,utility_1,add,spearman,0.037593984962406006,0.03759397995865239
18,50,4,utility_1,add,kendall,-0.1007961105625448,-0.10079541928160435
52,50,4,utility_3,multiply,spearman,-0.09022556390977443,-0.09022516637342368
8,50,2,utility_1,multiply,spearman,0.27669172932330827,0.2765863671820262
16,50,2,utility_2,multiply,kendall,0.0736842105263158,0.07368406598423834
13,50,4,utility_2,multiply,spearman,-0.05413533834586466,-0.05413530737961733
21,50,2,utility_1,multiply,kendall,0.33422808892070355,0.3339603585525422
20,50,4,utility_1,multiply,kendall,0.09473684210526316,0.0947363348784088
36,50,2,utility_2,add,spearman,-0.24812030075187969,-0.24805889227844075
52,50,2,utility_1,add,kendall,0.38947368421052636,0.38890629334855137
28,50,3,utility_1,multiply,kendall,-0.19525133928223526,-0.1952326613424539
9,50,3,utility_1,add,kendall,0.1319265805961049,0.13192393182669873
57,50,2,utility_3,multiply,kendall,0.36411736244524956,0.36370944827497353
36,50,2,utility_2,multiply,kendall,-0.07915594835766293,-0.07915574162046678
1,50,4,utility_2,add,spearman,0.03308270676691729,0.03308270412599604
48,50,4,utility_1,add,kendall,0.021164021164021163,0.021164020880989627
60,50,4,utility_3,add,spearman,0.11578947368421053,0.11578809231631905
43,50,4,utility_3,add,spearman,0.42105263157894735,0.4202221870011512
58,50,3,utility_2,multiply,kendall,-0.042105263157894736,-0.04210525434062847
38,50,3,utility_2,add,kendall,-0.021052631578947368,-0.021052631303285604
15,50,4,utility_2,multiply,spearman,0.29172932330827067,0.29159244370947285
59,50,3,utility_1,add,kendall,0.036939442566909376,0.03693943798377224
1,50,2,utility_2,multiply,spearman,-0.13383458646616542,-0.13383174101827502
33,50,2,utility_2,add,kendall,0.015831189671532585,0.015831189605243778
20,50,3,utility_3,multiply,kendall,0.15789473684210525,0.15788824863728226
26,50,4,utility_2,add,spearman,-0.14586466165413534,-0.1458602907695136
12,50,4,utility_1,multiply,spearman,0.29172932330827067,0.29159244370947285
51,50,3,utility_2,multiply,kendall,0.042105263157894736,0.04210525434062847
8,50,4,utility_3,add,spearman,-0.004511278195488721,-0.004511278195364153
10,50,4,utility_1,multiply,kendall,0.06315789473684211,0.06315782783021072
19,50,2,utility_2,multiply,spearman,0.03909774436090225,0.03909773827330502
32,50,4,utility_3,add,spearman,0.05864661654135337,0.058646570343118334
37,50,2,utility_1,add,kendall,0.36411736244524956,0.36370944827497353
12,50,4,utility_3,add,spearman,0.23609022556390977,0.23604223407305197
28,50,4,utility_2,multiply,spearman,-0.18646616541353384,-0.1864513111992337
37,50,3,utility_3,multiply,kendall,-0.010526315789473684,-0.0105263157808583
54,50,4,utility_3,multiply,spearman,-0.22556390977443608,-0.22552564170704015
51,50,4,utility_3,add,kendall,-0.010526315789473684,-0.0105263157808583
35,50,3,utility_1,add,kendall,0.19999999999999998,0.19997895087522655
6,50,4,utility_1,multiply,kendall,0.07915594835766294,0.07915574162046679
47,50,3,utility_1,multiply,spearman,-0.05413533834586466,-0.05413530737961733
59,50,4,utility_1,multiply,kendall,-0.1473684210526316,-0.14736382085161526
37,50,2,utility_2,multiply,kendall,0.052631578947368425,0.05263155204815639
40,50,3,utility_2,multiply,kendall,0.09473684210526316,0.0947363348784088
1,50,4,utility_1,multiply,kendall,0.037136454324522616,0.03713644961787988
57,50,3,utility_3,multiply,kendall,0.15303483349148167,0.15302928138135843
52,50,2,utility_2,add,kendall,0.052631578947368425,0.05263155204815639
17,50,2,utility_2,add,spearman,0.09624060150375939,0.09624005277506183
24,50,2,utility_3,add,spearman,0.2601503759398496,0.26007272661689484
28,50,2,utility_2,add,spearman,0.33082706766917286,0.33057248702539366
49,50,3,utility_1,multiply,kendall,0.1368421052631579,0.13683892627378003
53,50,3,utility_1,add,spearman,0.32481203007518794,0.324579452202816
